f=20kHz Rcal=500ohm 
361.35,2150.81,16430.20,2825.15,13365.79,30.55,1185.16,4615.47,40933.61,374.93,431.50,3683.64,269.56,357.66,408.37,13.58,25.62,772.47,549.22,1034.98,14.38,14441.13,36239.16,11063.28,5620.84,10211.42,6572.08,5313.60,3095.20,710.19,636.53,1148.52,400.57,48.32,31.43,385.54,313.98,1792.09,49290.59,120.70,
361.08,52.75,1414.29,299.33,146.69,170.88,3009.50,889.48,638.83,373.05,490.91,2972.06,56.01,355.63,408.37,14.05,13.76,773.61,533.72,1127.93,28.07,9809.20,16430.20,11601.80,4587.40,9666.68,7388.97,6805.99,3074.36,2534.40,631.61,1273.61,419.95,48.22,38.74,379.30,311.21,1809.03,11954.72,116.34,
357.59,55.38,1296.72,431.60,69.35,40.93,3047.22,3309.29,16206.65,371.73,425.16,2542.98,55.07,351.27,408.03,13.60,22.12,770.17,535.57,805.01,18.74,11063.28,155870.54,8573.90,5235.10,9741.91,6003.91,5059.77,2631.69,528.13,617.71,848.37,386.61,47.20,29.62,382.03,311.47,1768.92,24645.30,118.75,
359.52,51.15,1296.11,11538.06,69.92,43.59,2991.71,4998.26,16906.54,376.25,497.50,2146.32,54.72,353.01,404.01,13.63,21.08,770.07,538.49,830.75,16.47,9741.91,19716.24,14929.69,4201.22,10092.99,6010.60,4407.80,2933.13,543.43,617.89,884.81,388.11,48.22,31.81,379.84,312.29,1801.16,14472.22,119.19,
353.83,2159.46,27341.50,3051.01,11954.72,30.74,1073.86,5798.89,14199.42,376.01,532.84,3074.66,31174.11,350.32,409.38,13.52,22.85,801.05,534.75,833.80,20.82,11799.57,44086.84,11538.06,4147.34,14828.01,7707.30,4207.34,2953.60,1398.60,633.11,849.05,381.01,37.52,28.72,383.52,313.04,1873.07,36739.04,120.66,
353.08,2295.07,1296.72,2899.45,12227.49,29.32,1113.92,2281.75,21113.77,375.06,525.48,3009.50,22381.71,354.61,405.67,13.50,22.15,770.17,534.75,823.25,30.92,11352.94,30278.97,10953.47,4338.95,10211.42,5712.57,4057.15,2552.68,1400.18,636.53,877.19,384.83,36.23,28.41,383.26,309.09,1866.41,11413.65,120.01,
355.37,72.34,1266.84,436.53,117.66,435.63,2972.87,3446.81,21113.77,370.49,519.89,3582.99,64.06,353.08,407.65,13.59,21.46,785.56,550.52,828.44,17.82,10743.31,28944.43,16956.48,4152.49,10368.35,6776.98,4868.58,2617.36,755.98,633.11,887.54,382.10,48.52,30.00,384.12,308.70,1850.82,14828.01,120.80,

f=30kHz
505.10,5122.79,24465.09,3371.26,27552.22,42.32,1298.44,1999.04,31187.00,548.13,567.78,8190.11,20719.51,864.76,590.92,15.94,33.08,659.76,468.54,915.42,22.92,13839.55,48930.18,11735.30,4868.74,10496.37,4649.08,4711.67,2288.09,40.40,525.98,1086.41,357.56,144.27,3187.94,591.35,663.24,2837.75,27721.77,154.22,
502.28,3996.67,24825.78,4377.12,24825.78,34.27,1394.55,3836.58,24465.09,548.05,564.98,3609.45,22588.31,862.63,591.89,15.83,38.10,658.07,466.86,923.25,22.09,14286.10,49899.19,11735.30,4974.03,10941.12,4645.05,4873.38,2247.62,806.92,527.05,1100.25,357.19,144.76,22315.60,592.50,663.02,2972.51,24465.09,154.48,
503.66,5087.52,22681.45,3459.89,27552.22,34.21,1233.23,3737.16,22588.31,545.39,562.21,4034.11,22588.31,860.55,591.89,15.78,38.75,663.36,466.79,925.99,18.02,13570.79,83165.33,10941.12,4858.57,11058.71,4721.78,4893.02,2288.09,751.49,525.98,1097.02,357.93,66.79,30.79,593.66,660.32,2897.01,27061.64,154.00,
503.02,3563.86,22681.45,3456.90,24949.60,34.35,1250.92,4044.70,27552.22,548.05,564.82,3095.33,24825.78,860.55,590.92,15.86,39.12,656.29,466.86,926.48,16.61,14286.10,69197.74,13059.22,4858.57,10377.66,4768.12,5042.64,2267.68,755.77,524.88,1098.64,356.81,147.47,20719.51,594.47,660.32,2905.64,22681.45,153.90,
503.66,4081.33,20719.51,4089.55,22315.60,34.20,1250.15,2975.04,22681.45,548.05,564.82,3107.79,24825.78,860.49,590.92,15.85,37.85,663.32,466.75,925.04,17.71,14600.65,62373.99,11735.30,4868.74,11423.63,4572.71,4873.38,2288.09,693.79,525.98,1100.25,357.06,147.25,21882.24,590.55,663.02,2815.97,27721.77,153.84,
502.16,3150.11,24825.78,4023.61,22681.45,35.42,1324.22,3571.52,24949.60,547.35,563.02,3006.85,669.72,864.71,590.92,15.87,30.42,661.46,465.99,923.45,23.48,14600.65,83165.33,11004.79,5054.01,11423.63,4535.54,4893.02,2288.09,702.58,525.94,1106.47,355.82,146.55,3769.44,592.85,663.02,2701.72,24825.78,154.21,
500.74,2999.02,20719.51,4023.61,24825.78,35.40,1238.59,3386.13,22588.31,546.37,562.21,3318.36,164.89,862.67,591.93,15.88,30.73,661.51,467.66,927.90,22.93,12918.41,55788.99,11026.27,5065.45,10245.57,4610.03,4817.64,2304.62,683.69,523.82,1111.12,356.68,146.15,23897.38,592.85,659.43,2665.40,22588.31,154.48,
502.91,356.64,3180.94,22315.60,89.49,50.47,3784.59,4270.66,27061.64,548.05,554.84,2650.02,58.69,862.63,591.85,16.10,29.48,661.56,467.70,923.45,19.78,13839.55,48930.18,11376.04,5065.45,10941.12,4768.12,4893.02,2283.96,632.16,527.14,1103.22,355.94,145.98,20508.44,595.99,660.32,2569.94,20791.33,154.40,
394.06,3549.41,20791.33,556.25,24949.60,34.08,1110.67,6058.30,24949.60,409.74,614.12,4873.38,24949.60,400.31,455.99,15.80,34.40,646.15,456.51,912.49,17.50,10920.14,31944.68,11658.18,5378.27,9171.65,5213.70,4543.05,2359.94,2721.41,540.96,1135.93,356.81,144.01,79.05,425.08,340.63,3838.40,22315.60,147.11,
394.89,4602.96,22588.31,4455.29,24825.78,35.98,1193.42,4675.13,22588.31,410.53,612.20,3571.52,198.46,399.35,454.87,15.90,29.73,647.82,455.71,915.42,24.18,11376.04,35284.06,11329.03,5250.51,8859.86,5165.43,4432.03,2377.88,694.96,542.13,1144.46,357.43,143.30,30255.83,424.66,341.87,3621.97,22588.31,147.44,
394.42,4725.17,22681.45,4790.03,27552.22,34.32,1145.44,3956.27,24949.60,410.29,613.35,3235.84,24825.78,398.93,454.87,15.84,39.09,647.78,456.61,921.63,18.19,10806.87,38964.72,11735.30,5458.76,9505.04,5116.32,4543.05,2359.94,899.56,539.75,1139.45,357.43,145.04,71.49,424.07,341.28,2528.56,24825.78,146.49,
395.31,61.24,1530.62,22681.45,162.90,73.87,5127.11,6306.76,22681.45,409.20,613.71,3936.03,78.81,399.30,455.37,16.10,28.78,647.82,456.47,918.38,23.29,11376.04,38964.72,10306.58,5278.64,9068.08,5116.32,4322.26,2338.18,959.34,540.99,1144.46,357.81,145.58,187.40,424.07,341.87,2472.68,22588.31,148.32,
395.36,3464.89,22588.31,351.11,24949.60,34.84,1140.35,6127.33,24949.60,409.74,610.85,3141.11,104.62,399.78,454.87,15.97,29.08,649.51,454.88,918.38,17.66,11376.04,42788.21,10648.23,5250.51,9171.65,5262.18,4322.26,2363.86,698.59,542.13,1140.92,357.06,145.73,22315.60,424.49,341.58,2495.96,22681.45,147.86,
394.52,58.32,1516.90,22681.45,267.33,30255.83,3737.58,167.62,233.98,409.98,613.47,3328.09,59.12,399.30,454.87,16.35,27.49,649.51,455.71,920.00,31.18,11582.56,34598.87,10941.12,5378.27,9068.08,5116.32,4267.54,2355.83,1009.81,540.96,1147.41,356.93,144.86,22588.31,424.07,341.65,2512.61,24825.78,147.11,
395.31,58.41,1518.10,24949.60,103.58,576.53,3972.79,168.11,531.29,411.08,606.27,3418.07,59.18,400.26,454.81,16.39,26.21,647.73,455.68,924.87,31.24,11376.04,34598.87,10571.48,5233.16,8944.86,5165.43,4250.78,2341.99,1052.13,543.31,1147.41,356.56,144.68,23897.38,424.49,341.50,2480.86,22681.45,147.85,
395.36,70.18,1484.41,27721.77,233.01,365.34,3432.28,168.15,53.64,410.84,602.16,3504.31,59.09,398.88,454.81,16.55,25.62,647.82,458.19,918.64,33.17,11774.44,31944.68,10359.76,5478.47,9389.90,5071.73,4322.26,2386.13,674.83,540.96,1144.46,357.06,144.73,22315.60,425.08,341.50,2512.61,22681.45,147.97,
393.96,3636.95,24825.78,3955.77,24825.78,37.07,1123.70,4762.03,22588.31,409.35,616.26,4098.37,22588.31,398.45,454.81,15.89,30.74,647.78,458.19,923.25,23.23,11582.56,29003.32,10219.75,5343.62,9171.65,5416.15,4396.11,2345.61,815.33,540.99,1157.64,356.44,145.10,22315.60,425.25,341.28,2569.94,22588.31,148.36,
393.55,4288.29,22681.45,4089.55,22588.31,37.30,1060.96,4019.43,24949.60,408.80,617.43,3571.52,185.12,398.03,453.65,15.91,30.86,649.46,455.71,923.25,15.95,11582.56,34598.87,9667.77,5458.76,9171.65,5071.73,4214.24,2359.94,718.93,540.96,1152.51,356.56,144.83,21882.24,425.25,341.58,2611.99,22588.31,148.14,

f=40kHz
497.80,6746.08,3016.23,12039.44,31617.12,40.34,1130.26,2021.65,16308.28,503.03,531.93,3223.15,14933.09,812.25,578.24,16.57,100.50,557.84,390.38,1079.38,17.81,11979.69,26117.21,9173.32,5459.80,7870.43,3765.08,3814.36,2003.10,2801.20,440.88,1435.66,304.83,548.17,30.31,556.07,650.25,4904.87,17947.34,161.11,
495.81,207.71,3522.40,28182.20,95.56,340.82,5655.06,164.01,21889.89,505.38,517.45,2504.69,72.34,808.83,591.64,17.61,93.23,550.09,391.11,1037.25,16.72,12673.09,39585.43,8942.67,5324.63,9444.51,3725.67,3439.49,2122.66,666.99,433.37,1437.14,301.71,536.91,27.27,552.92,638.43,5214.86,15383.43,159.44,
500.94,685.05,3251.23,449.72,17026.34,39.51,3446.88,4800.44,29866.17,507.06,516.28,2577.83,76.30,834.60,584.51,17.55,91.12,555.72,389.28,1046.42,16.67,11805.64,26921.01,8550.66,5274.57,9261.11,3707.96,3825.90,2116.42,737.41,437.47,1438.14,300.67,549.17,27.21,549.73,651.04,4904.87,14091.10,159.57,
494.40,4360.00,15019.99,3952.14,14139.60,34.79,1043.35,4910.99,18467.66,513.55,523.07,3470.79,18306.83,826.36,586.45,16.79,110.61,556.40,393.13,1053.09,17.51,12603.46,39585.43,8149.47,5493.80,9023.94,3913.84,3782.70,2026.37,738.21,434.68,1428.17,302.96,548.45,27.91,553.29,655.72,5258.20,15019.99,160.81,
496.38,5122.01,17332.36,3307.49,21800.00,34.69,1042.15,4456.00,23959.38,514.27,528.40,3108.05,29199.93,826.36,581.62,16.88,138.37,549.01,393.65,1061.53,17.68,12518.01,76144.10,9023.94,4739.61,7434.44,4232.84,4005.92,2028.60,1419.21,433.31,1387.31,302.76,550.52,43.07,555.24,646.92,5357.48,19927.83,159.34,
491.05,12603.46,3139.86,6936.54,15774.60,54.26,1084.66,2089.32,14164.05,512.44,14067.03,6048.14,26590.67,821.50,574.95,16.61,108.99,558.96,394.13,1046.42,21.24,9955.39,66782.80,7799.91,4889.68,9955.39,4232.84,3983.93,1986.74,634.61,438.35,1414.94,303.65,576.40,25.37,544.77,655.48,5227.13,25523.57,158.18,
489.55,12084.84,16017.03,3633.33,13588.50,35.56,1052.19,4431.03,14067.03,508.57,530.71,3161.71,535.35,811.47,580.17,16.84,96.58,556.56,391.27,1036.92,18.08,11350.89,22356.68,9173.32,4926.38,8021.84,3725.67,3528.06,2073.84,69.53,438.17,1413.13,303.56,867.97,22.08,550.45,649.17,5065.03,20647.47,160.53,
502.41,5223.44,14364.26,3438.09,17947.34,34.90,1107.37,5104.71,19996.42,505.22,525.18,3139.60,14364.26,825.35,587.95,16.87,140.77,548.22,392.21,1070.75,17.51,10314.26,41294.94,7799.91,4717.72,9510.59,4052.74,3622.63,2024.29,645.96,433.66,1419.21,303.16,539.65,31.24,546.11,652.09,5091.00,24078.88,158.45,
501.25,138.50,3273.99,23959.38,203.45,70.11,3519.76,3644.55,18522.22,509.27,511.43,3056.79,64.43,824.92,576.35,17.81,97.97,555.29,393.63,1060.25,17.11,13356.56,33391.40,6922.19,5324.63,9510.59,3859.17,3547.15,1992.65,629.25,437.77,1451.22,301.79,536.60,29.68,554.42,654.12,4600.03,18522.22,159.63,
495.52,11531.69,3073.68,13058.61,14364.26,40.25,1062.55,2165.41,20065.73,512.00,26921.01,4794.73,31617.12,823.88,585.25,16.20,214.36,554.01,389.38,1067.06,18.01,12655.58,60197.20,8283.39,4889.68,9261.11,4052.74,3584.29,1979.27,716.87,437.74,1398.02,300.67,545.24,33.80,555.40,639.48,5005.58,13948.52,160.48,
376.64,61.63,1593.37,23959.38,2372.45,17026.34,3342.68,13787.53,325.00,386.35,4048.16,3964.98,59.57,375.62,436.93,18.31,83.74,541.04,382.37,1023.00,22.31,7955.89,29866.17,8942.67,5636.44,7510.00,4616.91,3768.77,2070.46,3079.70,452.12,1498.80,300.40,549.17,56.31,395.50,322.07,4758.08,13356.56,151.58,
381.78,4486.83,24448.40,4609.30,24078.88,34.58,932.86,3386.02,26117.21,384.27,614.72,3323.52,23959.38,374.82,444.36,16.29,170.10,540.90,384.08,1050.04,20.11,7955.89,29866.17,8258.99,5707.24,7491.80,4201.15,3271.88,2019.73,1527.63,450.33,1514.28,301.90,544.97,28.60,397.84,325.59,5218.53,26754.31,151.36,
378.78,19996.42,14933.09,3287.39,14904.45,35.06,917.83,4963.93,15774.60,383.01,583.75,4425.79,9946.89,377.60,442.43,15.95,102.67,542.34,382.89,1037.99,19.93,7767.38,33074.89,8863.56,5372.13,7466.54,4307.36,3381.01,2094.13,792.68,446.60,1541.68,302.96,544.82,23.48,398.94,321.88,5197.82,720.99,152.60,
380.61,2492.58,1601.28,593.48,98.32,58.15,3505.93,3895.36,30098.60,384.34,574.92,3921.62,59.20,375.48,436.76,17.13,81.78,540.79,384.08,1031.22,16.91,7731.26,76144.10,7904.28,5208.76,8026.29,4292.96,3293.54,2098.58,708.43,448.46,1499.41,302.31,597.32,22.36,397.84,323.75,5065.03,3747.26,152.04,
385.17,365.18,1370.58,16017.03,97.96,47.98,5577.16,4377.25,15740.86,379.81,582.00,3115.85,59.58,371.95,436.41,16.75,93.89,541.16,380.46,1050.04,18.91,8513.17,44713.36,8863.56,5707.24,7751.27,4769.26,3268.86,2024.29,2997.71,448.46,1582.90,302.48,656.56,22.23,397.09,322.53,5065.03,1475.87,152.47,
379.76,61.33,1573.21,13588.50,140.43,20571.98,4412.39,169.92,256.56,382.09,586.71,3185.69,59.00,373.84,439.27,18.62,79.11,542.34,385.09,1040.19,19.93,8258.99,76144.10,7849.49,5707.24,6686.00,4677.50,3715.01,2098.58,630.29,451.78,1525.26,301.31,541.46,25.19,397.33,324.45,5176.16,15383.43,152.81,
383.46,462.80,1550.25,14599.97,97.68,69.56,5091.00,169.32,3323.83,380.72,590.44,3970.90,59.20,375.48,437.07,17.33,88.33,541.27,381.89,1060.30,19.62,9153.42,37604.89,7955.89,5372.13,6688.58,4307.36,3659.25,1998.13,880.87,448.25,1497.90,301.07,547.45,24.93,398.77,323.16,5314.25,26117.21,151.35,
383.80,4588.33,17026.34,3583.90,15049.30,34.79,944.83,4609.30,13195.14,380.52,582.00,5091.00,26921.01,372.27,437.68,16.55,112.15,537.16,380.46,1050.04,17.85,9562.94,34052.68,7955.89,5258.20,6624.98,4530.30,3474.04,2096.43,772.44,448.78,1582.90,302.63,548.31,25.50,398.10,322.89,5104.71,15383.43,152.09,
383.98,4841.99,24078.88,3774.79,21800.00,34.72,953.32,5512.48,21889.89,382.09,583.29,4153.38,465.12,372.10,437.26,16.48,100.02,538.80,381.37,1055.55,18.80,9153.42,34052.68,6794.25,5563.75,8021.84,4277.35,3307.49,2078.47,732.85,448.36,1571.90,304.01,536.60,23.46,398.84,326.36,5078.53,17947.34,152.93,
381.75,5384.20,16017.03,3410.05,13948.52,34.71,994.49,5811.00,15911.77,382.08,584.79,4012.03,18522.22,371.79,436.59,16.36,117.25,539.63,384.08,1054.37,20.08,9623.86,66782.80,7320.20,5483.81,7434.44,4188.42,3404.59,2014.63,636.44,447.26,1573.78,302.43,538.12,23.63,398.94,325.32,5076.27,13787.53,152.00,

f=50kHz
504.54,14331.21,15083.17,567.69,17506.55,1974.63,15933.13,187.86,16863.50,508.99,15538.04,2780.66,112.45,824.59,587.37,25.67,17197.46,526.36,369.35,1553.26,18.78,9987.39,58986.79,7077.08,4971.73,8115.98,3836.84,3526.62,2131.03,877.87,422.75,2788.88,291.47,686.49,937.85,558.90,661.54,3761.31,15083.17,165.67,
501.60,10822.65,3113.97,16986.44,119.45,1530.31,983.59,186.45,1483.39,508.99,537.21,3840.67,166.21,828.73,586.37,29.59,17327.91,528.53,369.73,1561.79,18.08,10116.15,81069.59,7286.80,4905.56,8115.98,3836.84,3479.74,2112.94,646.90,424.34,2788.88,291.89,688.36,16863.50,556.60,654.35,3523.29,15083.17,164.36,
507.32,5888.30,16472.18,4452.25,18127.71,1810.51,17506.55,207.30,16213.92,509.49,17506.55,2600.16,476.77,834.94,585.64,24.97,18490.82,528.15,369.73,1561.79,19.81,9613.67,58986.79,6813.88,4971.73,7769.02,3897.96,3544.17,2128.99,835.55,423.25,2760.89,291.89,690.22,385.92,558.90,652.77,3946.93,15083.17,165.21,
502.93,7187.48,3257.00,16472.18,114.79,1621.39,982.31,187.04,9292.53,509.93,535.10,664.22,17506.55,822.62,583.29,29.89,17372.06,525.61,370.14,1544.81,18.26,10116.15,60802.19,6663.88,4971.73,8084.53,3848.36,3526.62,2173.59,713.50,423.25,2830.88,291.47,690.31,452.81,558.31,659.14,3459.97,15933.13,165.90,
499.71,9488.48,16863.50,3510.05,15933.13,1594.37,17506.55,2490.03,16213.92,510.00,15933.13,3508.59,18708.37,826.00,584.90,25.07,16178.01,526.58,368.94,1573.68,19.63,10116.15,60802.19,7209.55,5119.33,7983.72,3967.88,3576.21,2147.50,614.89,424.30,2878.06,291.68,688.58,16472.18,559.50,656.63,3491.55,16863.50,164.23,
509.31,662.88,3313.95,17461.37,15933.13,1407.45,1003.34,187.75,15083.17,510.44,537.21,3531.07,59.81,826.00,584.28,29.33,16178.01,528.15,368.52,1553.26,17.17,10389.36,58986.79,7251.08,5119.33,7652.77,3843.07,3526.62,2081.45,1025.94,422.71,2899.87,291.40,698.31,19924.44,558.33,656.71,3615.51,17506.55,165.33,
503.27,6391.38,16986.44,5032.02,16472.18,1517.92,17112.11,208.11,16213.92,510.50,16986.44,3010.85,16472.18,822.62,583.54,25.21,18653.26,526.79,369.35,1556.57,19.56,10116.15,76909.36,7006.25,5105.78,7983.72,3843.07,3544.17,2173.59,660.80,423.80,2926.83,291.47,698.31,58.58,558.92,656.76,3989.71,18127.71,162.39,
495.87,327.62,3073.92,15538.04,113.99,613.60,1006.54,15538.04,43.15,512.40,535.52,546.30,60.23,825.33,584.90,34.82,16071.69,524.64,368.92,1562.86,17.58,10116.15,58986.79,6813.88,5128.43,8493.22,3848.36,3560.47,2147.50,935.02,423.80,2867.64,291.82,706.76,2305.84,558.90,661.58,3498.05,16863.50,165.80,
506.57,6514.00,16472.18,3882.03,16472.18,1470.32,17881.06,209.34,19410.17,511.45,15933.13,3016.63,16986.44,828.06,582.56,24.47,17327.91,525.61,368.92,1582.35,20.78,9728.35,54383.13,7209.55,5189.95,8115.98,3843.07,3610.73,2114.78,753.71,423.25,2882.10,291.96,702.49,901.23,557.19,655.17,3693.04,15933.13,164.28,
507.56,6732.46,16472.18,4809.65,15933.13,1970.03,16472.18,1048.65,17881.06,510.00,16986.44,2677.80,161.74,823.94,583.91,24.77,16178.01,529.35,368.54,1559.77,19.78,10116.15,81069.59,6813.88,5049.35,7878.30,3897.96,3560.47,2088.19,960.51,425.30,2800.87,291.54,706.42,155.16,554.92,655.11,3864.35,15538.04,165.35,
387.61,5916.10,1560.80,512.77,16986.44,1383.01,894.77,175.39,16863.50,383.23,603.56,3658.21,59.40,379.03,442.52,32.60,16178.01,508.62,361.50,1490.84,19.68,7110.27,76909.36,6862.53,5350.74,6573.21,4410.33,3479.74,2227.62,2742.39,439.20,3304.45,291.48,706.42,123.22,401.02,327.33,3575.83,16472.18,155.62,
397.85,441.25,1614.77,519.39,13746.97,1631.83,897.80,175.53,16863.50,383.23,602.44,3710.19,314.54,378.46,442.52,29.48,18708.37,511.35,360.38,1490.84,17.39,6915.03,171974.56,7254.31,5682.20,6252.59,4403.82,3289.91,2122.01,49.44,441.51,3479.74,291.76,700.32,61.78,402.50,327.51,3907.50,16472.18,155.66,
386.82,7541.58,18653.26,3558.18,16213.92,1917.35,16863.50,5645.34,17506.55,382.15,15933.13,3802.92,19410.17,378.46,442.74,25.09,17327.91,510.44,361.92,1503.55,18.82,7424.71,81069.59,6774.12,5578.12,6514.00,4403.82,3384.11,2122.01,684.89,439.20,3283.91,292.25,706.64,19924.44,403.08,326.90,3615.51,16863.50,157.48,
385.31,8269.35,1549.07,16863.50,113.86,1615.73,901.38,176.82,61.39,383.52,594.50,3775.79,59.40,379.21,442.52,31.97,16071.69,511.69,361.16,1475.51,17.43,7162.50,76909.36,7110.27,5426.12,6354.19,4575.83,3298.37,2173.59,898.31,438.48,3346.73,291.41,704.53,18991.41,401.02,326.53,3651.60,18127.71,156.78,
390.81,5924.88,15083.17,5367.66,16472.18,2083.89,17881.06,352.51,16863.50,383.24,16863.50,2573.24,289.73,377.73,443.29,24.79,16213.92,514.33,361.92,1495.71,19.52,7006.25,76909.36,6963.05,5578.12,6409.11,4331.98,3266.09,2181.09,703.52,439.67,3451.94,292.04,708.76,13490.79,402.50,327.91,3821.66,15538.04,155.19,
389.28,10780.04,16472.18,3520.70,17506.55,1453.74,19410.17,229.08,16863.50,383.51,16986.44,2692.20,17506.55,377.90,442.29,25.25,17372.06,513.40,360.40,1475.51,19.83,6963.05,243208.75,6774.12,5521.77,6514.00,4395.90,3417.35,2147.50,604.66,440.26,3385.09,291.62,706.42,518.30,402.81,327.51,3465.58,18127.71,155.52,
396.28,7104.20,16863.50,4143.66,17506.55,1983.08,16472.18,3737.69,16213.92,383.78,17506.55,2935.34,181.57,377.73,442.29,24.76,17372.06,512.83,361.16,1478.34,19.50,7162.50,108766.27,6774.12,5501.95,6409.11,4484.68,3282.41,2140.01,941.31,439.14,3268.75,291.69,702.42,344.06,403.43,326.13,3737.69,15083.17,156.68,
394.58,5784.13,15933.13,5898.68,16863.50,1543.38,18653.26,184.96,15933.13,383.78,15967.44,2638.43,18653.26,379.41,440.98,25.07,17197.46,511.56,361.16,1485.97,19.75,7209.55,121604.38,6915.03,5426.12,6573.21,4491.56,3298.37,2190.71,646.67,438.48,3385.09,292.11,704.45,208.75,402.50,326.93,3737.69,15381.87,150.12,
392.21,185.17,1503.09,16863.50,17506.55,1413.00,904.72,177.82,16213.92,381.89,599.41,5145.62,63.39,378.85,441.97,29.33,15899.05,510.44,362.31,1498.61,18.49,7254.31,85987.28,7652.77,5601.75,6573.21,4559.72,3446.04,2190.71,936.77,438.61,3233.60,292.18,710.70,72.53,403.10,327.51,4731.65,16986.44,155.11,
