ad5933-frequencysweep
calibrazione 0412
phantom 4
baseline
1522.59,1316.76,1314.35,1501.02,1434.89,1445.77,1502.80,1573.03,1573.51,1710.39;
1921.08,1578.98,1619.38,1576.27,1768.30,1866.65,1922.21,2077.93,2183.65,2384.53;
2014.38,1678.38,1631.36,1649.11,1799.04,1845.00,1863.85,1921.87,2064.29,2332.29;
2444.32,2201.38,1976.28,2078.21,2150.14,2231.23,2395.09,2501.21,2709.91,2862.35;
1618.10,1371.80,1469.23,1451.89,1675.49,1717.02,1841.69,1896.08,2054.40,2200.02;
1081.56,997.18,975.68,975.38,1013.93,1092.22,1128.29,1156.28,1228.61,1233.18;
1744.44,1397.93,1461.02,1446.82,1565.71,1773.50,1830.90,1806.91,1736.46,1645.57;
3230.00,2298.10,2420.74,2176.79,2422.21,2620.64,2711.62,2463.60,2358.83,2078.12;
3304.69,2400.64,2616.36,2419.58,2716.76,2909.83,3061.45,2987.51,2506.51,2338.82;
1490.28,1265.44,1267.05,1334.07,1343.23,1516.67,1578.59,1618.09,1629.92,1604.48;
951.11,815.02,861.91,909.62,934.80,963.90,989.37,1049.86,1067.73,1128.60;
2305.98,1743.37,1943.85,1975.34,2207.43,2334.10,2409.29,2497.43,2636.09,2770.83;
3262.79,2539.41,2691.84,2675.50,3081.20,3157.02,3371.59,3458.48,3410.32,3402.10;
2569.25,1898.15,2022.50,2201.66,2377.10,2590.02,2706.78,2635.04,2769.53,2983.80;
1497.86,1230.38,1323.98,1387.81,1422.66,1512.85,1632.36,1710.70,1858.58,1938.79;
1220.44,1015.01,1091.62,1170.23,1202.05,1295.50,1343.93,1382.05,1476.29,1596.08;
1832.69,1539.52,1690.95,1666.67,1848.86,1983.28,2137.37,2342.14,2381.87,2492.91;
1956.26,1683.77,1607.61,1593.87,1888.98,2169.45,2349.44,2380.55,2567.13,2727.20;
1883.85,1661.78,1613.36,1647.46,1834.64,2052.95,2164.78,2137.05,2313.43,2647.45;
1073.33,967.90,954.13,988.42,1025.69,1095.50,1116.11,1184.86,1216.64,1306.68;
933.91,862.93,869.70,903.98,914.47,965.26,986.83,1036.73,1095.34,1130.32;
1473.34,1283.54,1249.46,1293.30,1370.06,1451.42,1518.88,1594.02,1713.99,1707.83;
2069.58,1784.61,1750.44,1913.03,1977.92,2138.51,2206.63,2326.59,2561.98,2457.18;
1722.44,1410.68,1427.52,1471.64,1597.41,1698.39,1804.67,1861.85,1947.83,1998.98;
965.32,878.84,869.70,880.05,931.39,985.18,1034.72,1111.23,1122.67,1204.59;
1210.89,1061.50,1059.72,1160.23,1177.21,1203.62,1187.38,1210.78,1267.18,1324.62;
2491.82,2264.35,2160.82,2407.94,2408.27,2362.92,2405.00,2276.88,2419.88,2350.71;
2881.18,2282.07,2352.19,2596.82,2704.93,2757.61,2628.52,2407.30,2146.99,1995.00;
2503.80,1958.71,2014.22,2054.57,2195.17,2316.94,2206.22,2265.09,2152.42,2124.45;
1211.54,1058.91,1075.97,1159.02,1226.10,1284.60,1301.59,1346.01,1388.09,1462.31;
1682.85,1373.22,1451.73,1554.90,1596.66,1669.95,1811.94,1827.94,1950.47,2064.46;
2912.54,2504.52,2136.93,2237.30,2308.58,2380.62,2488.24,2433.86,2703.10,3134.70;
3091.85,2331.71,2343.45,2490.43,2578.10,2720.47,2925.54,2906.67,3352.78,3563.71;
1902.56,1648.77,1552.13,1614.78,1680.10,1766.28,1793.93,1918.71,1961.51,2110.47;
929.35,824.71,816.34,841.44,860.51,887.19,906.89,932.11,957.63,991.65;
1487.62,1283.11,1256.88,1267.39,1428.68,1513.86,1544.23,1528.34,1492.38,1426.40;
2728.89,2302.65,2138.17,2105.67,2281.08,2351.49,2327.17,2087.02,1942.96,1731.27;
2013.13,1666.95,1690.28,1634.31,1878.72,2075.74,1962.85,1951.10,1839.45,1645.57;
1463.75,1319.94,1303.27,1387.51,1426.84,1545.94,1572.53,1552.03,1488.05,1423.39;
1178.69,1038.41,1048.92,1054.86,1208.30,1297.71,1300.52,1369.12,1333.18,1362.66;
END!
1511.40,1257.27,1319.94,1354.19,1433.43,1493.91,1522.07,1575.16,1693.05,1806.34;
1902.56,1655.45,1599.88,1704.38,1711.77,1814.35,1837.23,1909.33,2065.29,2233.64;
2054.63,1633.66,1709.49,1666.67,1722.99,1845.00,1912.46,1948.83,2122.00,2308.61;
2585.25,2035.63,2004.30,1957.50,2055.04,2157.29,2249.84,2318.60,2355.50,2743.98;
1644.24,1510.23,1490.33,1537.74,1617.19,1683.84,1683.78,1796.18,1886.90,2008.56;
1081.56,930.66,969.35,956.29,1019.97,1123.04,1167.07,1178.34,1206.78,1247.40;
1682.29,1530.11,1488.81,1469.16,1632.25,1840.57,1897.93,1854.33,1753.76,1659.27;
3006.99,2580.61,2318.44,2357.02,2644.59,2958.35,2876.75,2643.23,2224.22,1998.98;
3242.84,2422.16,2577.75,2456.06,2713.05,2975.18,3104.62,2759.67,2417.18,2249.21;
1525.70,1348.33,1284.26,1242.98,1424.37,1516.10,1555.53,1597.75,1629.92,1614.14;
956.78,840.54,856.49,891.98,934.66,980.59,982.53,1029.99,1070.45,1154.03;
2506.59,2092.91,1953.38,2031.72,2234.95,2399.96,2437.73,2661.54,2589.14,2915.14;
3211.42,2719.26,2641.12,2758.68,3179.01,3207.94,3376.02,3311.83,3590.66,3628.63;
2569.25,1834.99,1984.79,2154.35,2366.21,2546.56,2700.20,2839.02,3150.29,3388.56;
1509.44,1357.09,1310.12,1376.34,1440.84,1541.43,1593.31,1623.73,1801.47,1994.08;
1272.60,1169.72,1144.79,1200.67,1241.55,1339.96,1381.35,1429.30,1523.11,1613.01;
1865.92,1712.53,1670.87,1713.87,1923.15,1996.73,2165.43,2203.71,2396.44,2524.65;
2074.63,1772.37,1698.08,1664.73,1888.98,2129.66,2235.97,2225.30,2310.92,2848.93;
3137.25,1641.28,1673.97,1686.33,1826.60,1946.47,2097.61,2160.18,2304.82,2438.58;
1085.03,980.03,961.61,1004.91,1041.75,1095.63,1101.31,1124.81,1197.78,1281.70;
955.51,879.28,876.99,908.07,934.60,976.35,1004.01,1061.91,1072.53,1117.44;
1514.51,1323.27,1267.57,1345.26,1434.23,1492.73,1539.77,1525.80,1554.63,1576.90;
2069.58,1609.92,1790.59,1775.82,2062.27,2146.59,2144.53,2202.63,2165.73,2124.08;
1749.17,1447.72,1466.78,1466.70,1622.23,1743.00,1778.60,1879.20,1794.89,1807.85;
978.59,890.23,873.43,879.15,946.99,1005.87,1043.22,1067.08,1119.82,1168.47;
1196.85,1070.29,1076.73,1149.73,1177.21,1190.21,1187.38,1199.03,1250.96,1298.89;
2559.67,1949.15,2113.69,2381.32,2305.54,2369.62,2327.82,2369.63,2254.79,2216.57;
2929.05,2240.11,2406.23,2554.01,2708.12,2706.08,2668.98,2420.74,2279.55,2120.65;
2473.71,2030.03,2028.21,1981.94,2203.59,2248.41,2196.65,2168.58,2075.68,2124.57;
1218.04,1106.34,1104.23,1167.18,1224.40,1269.85,1306.62,1337.97,1367.76,1401.00;
1684.38,1386.26,1430.98,1488.98,1592.60,1612.97,1701.73,1752.49,1816.61,1946.02;
2925.79,2131.52,2248.54,2177.43,2438.19,2507.80,2641.64,2640.42,2862.65,3063.43;
3101.69,2161.07,2430.92,2244.80,2605.88,2694.39,2848.81,2835.82,3197.46,3620.70;
1885.12,1659.64,1611.01,1579.47,1677.53,1700.37,1790.17,1786.51,1930.49,2068.76;
