958.34,849.92,742.13,975.53,684.90,669.96,941.15,692.98,776.47,800.17,1662.79,1580.09,1431.03,1491.60,1714.74,1489.40,1636.52,2282.63,978.22,3167.08,3764.62,3028.99,6673.39,3530.44,4850.60,680.65,998.18,721.32,4392.02,2941.26,3345.21,2507.12,3216.33,2238.07,2089.75,629.43,1754.25,1767.51,1940.69,1482.38,1940.69,909.32,1314.10,1952.17,1079.89,1068.85,16835.89,14411.74,109756.54,2644.54,2110.31,5378.03,4135.14,734.79,1124.98,1954.80,2161.67,1090.34,1798.32,1698.24,3731.83,3199.89,1483.06,963.18,2026.11,1129.38,1629.29,1557.73,2141.01,1784.60,1869.97,1153.03,753.80,2887.33,1968.59,2496.72,3463.02,3850.51,3449.32,5582.85,1671.73,3658.55,967.55,1512.70,2238.53,1807.32,1777.57,2278.70,2217.19,1325.89,1133.50,4669.43,5776.66,11058.91,7317.10,11801.10,4848.23,1719.99,685.32,1013.83,938.38,754.20,702.63,769.65,661.69,659.65,882.27,1085.85;
909.96,843.47,740.11,1025.76,709.89,638.11,1008.30,691.13,748.46,737.26,1813.60,1635.25,1419.56,1346.83,1556.79,1335.67,1355.02,3775.74,776.47,2424.12,2192.28,1533.22,5611.96,1714.74,2595.29,451.54,1001.10,724.14,5004.47,2548.69,3373.53,2627.44,3141.68,2217.19,1924.37,581.51,1763.74,1650.89,2262.90,1528.97,1900.14,925.61,1284.60,1850.73,988.66,1041.53,16361.54,10441.17,19402.40,2676.19,1984.13,4406.15,3720.03,680.78,1043.60,1869.57,1861.48,1119.12,1834.89,1685.57,3601.00,2696.31,1510.98,1072.11,1799.29,1072.70,1253.32,1329.19,1975.11,1922.89,1924.37,1181.27,666.57,2826.37,1947.40,2015.66,3134.62,3004.49,2856.36,4493.92,1369.28,2624.81,978.16,1324.92,1927.48,1994.42,1782.25,2273.80,2228.82,1341.99,1190.48,4705.77,3974.76,8261.48,11537.35,10975.65,3856.45,1602.24,646.09,1015.87,808.82,747.60,700.60,808.42,675.44,685.92,850.12,1029.03;
1006.94,856.47,733.46,958.56,690.46,655.31,982.38,715.48,758.79,814.01,2428.86,1433.78,1301.43,1112.98,1418.78,1097.73,1204.30,1937.52,805.77,2304.42,1920.83,1556.48,3466.48,1675.23,2392.24,442.53,1029.21,732.00,5323.97,2844.83,3720.03,2899.39,2920.36,2281.65,1925.55,598.11,1754.25,1639.62,2020.10,1542.58,1995.24,889.23,1287.38,1983.80,1055.94,1063.05,15220.49,10441.17,21951.31,2939.67,2307.47,5103.58,3720.03,743.37,1096.69,2031.14,1993.10,1047.99,1824.97,1679.54,3361.64,3142.32,1479.82,997.19,1949.25,1135.04,1612.50,1392.00,2217.19,1811.13,2070.51,1182.68,700.89,2919.84,2029.40,2085.41,3428.22,2949.21,2919.84,4083.30,1458.76,3435.77,967.55,1346.68,2063.00,1982.51,1692.57,2371.21,2382.64,1297.60,1382.36,3745.93,5768.68,7665.73,6150.01,10147.00,4376.28,1815.21,689.86,988.80,831.37,751.83,683.04,792.34,678.85,687.29,859.72,1048.73;
1015.18,823.71,761.42,993.18,694.79,677.40,975.28,682.89,772.86,815.08,1607.82,1309.74,1240.76,1069.99,1312.92,1082.49,1284.08,2079.78,772.16,2367.90,1828.26,1611.28,3923.63,1754.70,2477.57,431.48,1031.75,716.89,5038.63,2600.75,3429.89,2863.65,3414.92,2058.82,2193.38,593.90,1850.87,1757.40,2164.82,1456.77,1885.36,942.47,1433.23,1774.77,1042.09,1048.75,10441.17,12387.84,38804.80,3006.75,2360.22,4547.60,4456.72,724.94,1075.84,2085.41,1955.42,1105.33,1738.67,1656.15,3974.76,2939.67,1425.41,1019.02,1790.65,1191.70,1631.63,1405.29,2282.39,1769.35,1860.01,1168.81,707.94,3146.19,1876.11,2245.78,3267.23,3383.13,2689.01,4335.12,1563.97,2785.12,1027.74,1301.75,2182.72,1850.87,1770.61,2453.92,2123.90,1277.58,1143.64,5004.47,4264.20,6188.99,8873.29,8991.61,5427.11,2064.46,713.41,962.44,839.11,737.35,678.47,781.98,659.36,665.97,862.91,1069.26;
962.63,850.94,737.26,983.56,677.79,655.31,1002.67,716.02,773.92,815.58,1557.81,1377.29,1295.47,1071.91,1287.03,1088.22,1254.87,1844.45,769.79,2170.53,1793.27,1567.95,3356.92,1675.62,2419.99,430.05,996.55,749.57,4701.45,2548.69,3124.44,2776.65,3134.62,2018.56,2065.01,595.53,1834.12,1764.20,2262.90,1562.14,2011.77,932.15,1327.00,1971.13,1019.20,1041.72,15679.50,20381.28,23138.71,3091.43,2088.23,5744.92,3594.23,724.75,1091.77,1958.69,2062.09,1092.77,1879.00,1552.19,3448.46,2962.61,1460.18,1017.49,1920.98,1176.38,1444.17,1339.59,2018.56,1844.58,1940.69,1132.50,681.14,2386.86,2024.73,1995.57,3134.62,2732.83,2695.49,4227.66,1446.61,3898.80,951.00,1267.15,1912.65,1937.06,1698.44,2274.29,2369.00,1295.47,1280.01,4270.65,4876.86,11801.10,7760.96,9114.78,3653.48,1772.46,674.20,983.98,791.89,731.51,699.43,778.24,653.01,667.43,846.12,1078.20;
992.04,820.39,761.42,966.26,674.71,674.98,964.93,681.46,743.90,800.10,1540.38,1399.11,1283.33,1101.29,1344.81,1132.26,1503.37,2477.57,774.73,2193.16,1853.64,1543.42,3505.15,1611.28,2374.54,522.58,1041.36,746.37,5420.49,2585.55,2984.43,2844.83,2962.07,2115.01,2049.29,608.70,1889.41,1720.63,1902.99,1549.33,1902.99,940.24,1358.75,1857.88,1067.26,1124.78,24241.16,18167.03,36585.51,3325.96,2354.51,5171.10,3938.76,742.54,1116.25,1928.08,2045.19,1051.93,1680.82,1667.48,3669.78,3038.84,1553.67,1020.36,1964.17,1268.97,1803.78,1438.39,2569.21,1876.11,2170.74,1137.97,703.96,2569.56,2038.13,2082.21,3586.55,2620.32,2487.73,3369.56,1378.38,3456.15,940.58,1296.92,2115.99,1835.15,1886.48,2410.05,2181.00,1297.60,1137.60,5241.38,3985.22,8610.01,6507.13,10441.17,4221.41,1930.31,692.30,966.56,834.73,749.71,708.17,767.06,671.09,671.32,831.39,1030.45;
962.63,830.29,748.14,954.08,685.91,679.09,954.57,706.46,747.93,818.51,1545.25,1348.51,1206.01,1146.04,1314.66,1150.69,1265.29,1947.40,785.85,2137.55,1813.60,1709.74,3228.13,1662.21,2457.61,424.94,1006.94,738.43,5540.01,2732.83,3371.15,2716.46,3272.31,2033.75,2065.01,592.80,1883.28,1843.41,2110.31,1536.52,1967.96,954.84,1348.31,1902.99,1002.25,1132.99,10975.65,13261.27,37646.18,3253.56,2126.09,6742.29,4303.35,759.82,1115.27,1952.17,1973.67,1047.99,1856.68,1716.52,3669.78,2820.30,1462.90,1017.49,2019.93,1208.75,1844.06,1489.12,2298.09,1995.57,1959.94,1154.88,719.71,2406.57,2013.12,1901.85,2962.07,2644.54,2711.48,3587.50,1456.00,3041.18,970.12,1302.71,1994.58,1815.58,1614.59,2330.50,2443.26,1319.74,1096.44,4154.35,4106.10,6742.29,6284.64,11058.91,4406.15,1944.35,679.47,946.14,833.30,748.87,693.54,770.10,654.93,683.18,845.72,1069.26;
966.78,859.46,754.23,937.23,690.46,681.62,962.91,698.72,753.98,785.65,1598.84,1338.39,1295.07,1167.36,1388.05,1103.32,1222.16,1915.70,798.56,2206.64,1925.26,1740.20,3690.47,1650.43,2532.36,437.57,996.76,730.53,5038.63,2820.30,3656.52,2563.94,3126.35,2321.88,2013.80,606.88,1810.02,1763.74,2119.14,1528.53,1958.69,963.74,1338.49,2079.22,1047.99,1124.66,23138.71,13309.94,22174.17,3253.56,2235.74,5103.58,4478.93,772.96,1091.98,1942.52,1882.31,1103.48,1722.00,1618.54,3290.64,3084.10,1462.90,982.70,2007.05,1238.15,1860.01,1521.76,2479.15,1994.26,2089.75,1175.36,695.38,2458.85,1869.97,1932.85,3076.82,2966.39,2590.95,4145.45,1439.87,3199.89,932.81,1417.66,2238.07,1807.32,1779.90,2236.44,2442.05,1366.36,1172.54,4270.65,4283.64,6461.86,8261.48,10347.95,4501.47,1840.30,688.61,992.77,860.29,745.94,698.89,797.97,672.90,684.47,832.48,1056.67;
983.88,833.09,751.83,1001.83,680.26,666.91,936.18,688.57,738.90,802.87,1625.62,1334.68,1240.76,1127.71,1393.35,1143.73,1259.49,2043.42,818.20,2209.09,1964.17,1728.40,3772.39,1697.53,2329.19,426.56,1019.06,740.04,5417.19,2810.58,3141.68,2555.24,3233.03,2246.96,2089.75,598.11,1834.12,1792.20,2040.77,1498.46,2011.77,962.63,1489.12,1889.83,993.42,1070.45,14350.02,18167.03,77609.60,3608.77,2253.34,4701.45,3836.37,725.85,1058.36,1890.67,1970.49,1059.67,1695.50,1563.97,3879.27,3084.10,1453.44,971.54,1779.90,1216.22,1906.86,1466.88,2282.39,2011.77,1942.52,1132.96,699.24,2578.05,2038.13,2057.91,3216.33,2837.21,2636.52,3535.02,1368.11,3302.54,996.86,1224.36,2043.42,1937.52,1715.68,2365.97,2373.70,1342.69,1252.66,4983.79,4644.28,7880.06,10975.65,7260.85,4195.11,1853.90,672.14,959.22,789.63,730.60,675.40,772.86,648.27,667.43,821.68,1024.09;
956.58,820.04,727.61,988.16,697.28,679.12,941.95,696.00,741.45,815.35,1556.48,1388.05,1200.26,1137.97,1339.44,1138.73,1198.90,2003.54,761.87,2058.82,1820.20,1536.15,3183.69,1714.74,2551.44,415.13,973.45,740.03,4943.19,2648.78,3076.82,2461.32,2928.14,2159.78,1975.59,593.28,1864.84,1810.02,2151.68,1636.88,1952.17,981.81,1405.17,1806.71,1010.80,1124.04,9626.29,15076.22,22174.17,3453.58,2262.90,7026.44,3658.55,760.98,1107.24,2009.74,1944.35,1117.03,1722.00,1667.48,3585.59,2636.52,1601.90,981.69,1843.41,1221.59,1872.83,1416.18,2440.54,1841.46,2089.75,1235.80,721.45,2406.57,1884.53,2024.90,2949.21,2661.99,2773.10,4221.41,1582.55,3594.23,929.44,1235.09,2013.80,1788.86,1748.57,2132.10,2159.78,1348.46,1145.97,3917.38,4053.95,10147.00,9816.92,8570.54,4295.11,1704.16,696.67,942.87,777.76,755.15,679.47,800.95,653.01,663.61,808.77,1004.34;
995.77,829.86,747.60,948.28,675.65,671.00,931.45,703.84,748.98,818.87,1438.08,1355.28,1179.94,1073.13,1346.73,1114.52,1226.96,1992.61,764.44,2102.55,1707.46,1522.05,3061.81,1567.79,2282.63,415.78,947.71,738.30,5484.40,2548.69,3640.39,2868.04,2905.99,2027.49,2152.09,598.36,1903.56,1796.51,1959.63,1613.89,2029.40,991.56,1466.88,1806.71,1026.12,1149.77,14601.79,43050.06,21525.03,3997.10,2260.74,7358.10,3836.37,747.56,1119.03,1976.87,2077.17,1098.97,1722.00,1631.63,3527.71,2798.67,1590.67,983.39,1870.65,1169.34,1759.09,1476.60,2489.01,1799.05,1994.26,1223.91,716.09,2767.36,2064.64,1989.83,3038.26,2726.92,2895.86,4076.26,1501.26,4516.69,950.98,1266.18,2062.09,1912.65,1705.71,2223.32,2427.08,1387.99,1163.78,3850.51,4358.99,8887.83,9130.54,12758.94,4330.06,2110.51,703.62,974.99,771.01,743.02,683.04,780.35,666.75,679.15,830.63,1072.70;
956.96,832.40,748.38,937.23,683.18,665.27,962.09,683.07,743.90,807.01,1545.25,1388.05,1265.63,1105.33,1310.91,1075.61,1224.78,2023.87,799.88,2142.43,1664.79,1588.01,3247.15,1513.56,2221.96,417.03,971.14,744.56,5173.97,3024.96,3575.11,2732.83,3432.41,2116.19,1908.16,600.66,1796.51,1901.99,2172.44,1526.09,2089.75,1017.09,1489.12,1856.02,997.85,1092.85,15679.50,51739.73,37646.18,3453.58,2307.47,6723.29,3483.90,729.88,1076.04,2057.91,1985.91,1057.26,1829.28,1622.42,3837.55,3067.79,1501.26,984.75,1839.39,1137.27,1707.46,1390.27,2321.88,1844.06,1994.26,1190.16,694.26,3088.98,1902.28,2424.12,3389.58,3339.01,2773.10,4232.38,1530.53,3290.64,1082.41,1210.84,2240.16,1949.40,1691.07,2400.52,2176.71,1322.99,1196.23,4295.11,4767.52,6990.72,7317.10,7026.44,4083.30,1840.30,674.94,945.30,781.06,727.76,678.88,759.56,658.26,672.56,814.01,1084.15;
1004.93,862.33,766.46,983.17,670.78,656.03,952.91,678.84,751.74,812.65,1388.88,1294.71,1246.39,1090.50,1354.04,1071.88,1152.21,2238.53,768.97,2170.53,1667.48,1427.88,3152.02,1637.97,2127.89,400.90,960.91,756.08,5038.63,2798.22,3226.74,2889.83,3586.55,2295.33,2047.15,599.34,1949.71,1731.83,2261.94,1526.09,1924.37,982.46,1461.93,2031.66,1019.02,1099.85,9083.52,25869.86,24241.16,3650.45,2110.51,5420.49,3594.23,739.63,1044.54,1912.65,2035.85,1063.82,1725.72,1526.68,3585.59,2756.00,1578.86,1022.57,1799.29,1146.63,1694.39,1345.26,2417.93,1924.37,2090.51,1204.70,701.70,2652.25,2065.37,2217.19,3586.55,3313.81,2820.77,4864.87,1482.66,3199.89,938.31,1308.67,2139.99,1896.73,1829.02,2377.04,2348.30,1328.60,1156.29,3630.42,4335.12,7358.10,8610.01,10347.95,4181.39,1795.07,671.44,967.55,775.27,730.41,697.82,778.42,666.57,654.84,815.81,1065.92;
967.61,848.75,766.46,928.94,677.02,662.23,940.72,704.02,746.21,809.57,1434.45,1280.31,1235.41,1114.95,1257.79,1108.43,1155.62,2041.65,785.85,2016.68,1746.68,1471.62,4090.38,1579.19,2221.96,419.51,978.57,752.87,4390.26,2609.56,3076.82,2542.19,3055.28,2201.08,2013.80,602.39,1751.91,1716.20,2085.97,1679.15,2013.12,979.33,1507.62,1874.61,996.76,1100.82,14052.89,24542.31,54878.27,4738.55,2061.72,7722.44,4376.28,776.82,1089.83,2042.18,2024.04,1088.22,1853.90,1623.57,4195.11,2729.87,1463.29,1038.17,1874.61,1167.72,1595.12,1399.51,2451.17,1905.28,2013.80,1188.49,714.18,2596.74,1982.51,2067.94,3193.78,3076.82,2792.78,4123.45,1507.84,3448.46,946.85,1280.66,1980.09,1779.32,1740.96,2408.60,2282.39,1376.05,1136.14,4565.27,4456.72,7529.24,10975.65,14052.89,3923.63,1777.57,703.97,926.12,790.70,733.46,667.95,769.99,669.59,673.91,808.77,1015.52;
990.35,820.39,744.69,990.35,683.18,656.03,949.25,691.37,746.02,816.03,1479.82,1383.90,1274.43,1186.96,1385.83,1091.55,1200.26,2110.70,836.64,2228.82,2101.01,1882.31,4965.90,2090.51,2989.41,496.90,1021.09,701.14,4471.49,2798.67,3047.62,2889.83,3325.96,2259.06,2070.51,599.62,1787.56,1834.76,2109.14,1683.89,1942.52,969.19,1407.54,2220.82,1069.64,1116.57,8417.94,21951.31,34708.06,4338.51,2285.60,5983.26,4053.95,721.75,1075.22,2031.14,1912.65,1026.77,1826.11,1608.17,3715.76,2682.18,1566.51,1034.13,1900.14,1163.52,1774.77,1444.92,2525.31,1925.55,2050.72,1193.99,689.43,3044.10,2103.52,2060.63,3258.58,3290.64,2620.69,4663.11,1469.24,3167.08,952.91,1330.99,2387.99,1904.71,1669.51,2137.35,2380.95,1303.95,1166.27,5004.47,4968.44,12548.73,11537.35,10257.17,3830.53,1762.38,644.24,941.69,873.04,723.95,689.82,789.60,646.61,651.16,804.86,1047.04;
958.12,814.36,745.20,954.57,679.58,658.32,962.09,680.26,751.69,799.58,1473.21,1311.65,1271.90,1234.97,1292.37,1073.55,1266.30,1877.35,767.36,2078.29,1637.43,1472.94,3803.98,1623.84,2422.34,410.88,942.52,748.00,4172.32,2667.88,3495.36,2589.87,3376.72,2162.30,2194.69,577.97,1846.54,1846.54,2260.02,1644.03,1908.16,1017.79,1428.30,1994.26,1031.66,1077.88,11904.77,30440.99,49084.62,3968.26,2174.36,5457.22,3822.39,733.46,1054.91,2024.90,1944.80,1086.30,1811.01,1592.77,3408.33,2682.18,1490.50,1002.44,1846.67,1155.75,1626.60,1355.69,2245.55,1922.89,1938.88,1217.98,719.89,3090.81,1875.43,2097.56,3030.15,2984.98,2728.61,3913.64,1563.97,3527.71,937.01,1175.36,2061.72,1960.88,1632.53,2255.48,2392.24,1324.39,1149.14,3775.74,3850.51,7675.09,7383.02,8610.01,4541.76,1754.70,690.35,914.07,748.79,731.56,689.82,783.90,658.26,662.19,849.19,1038.49;
959.20,849.12,745.20,972.84,695.38,658.32,989.80,693.30,775.43,809.34,1510.98,1304.78,1183.19,1083.23,1374.48,1084.71,1250.91,2078.66,783.24,1952.94,1669.80,1463.75,3633.41,1501.26,2442.05,403.71,981.52,674.89,4661.01,2892.34,3076.82,2567.10,3076.82,2128.69,1770.27,571.82,1836.82,1995.08,2333.13,1582.06,2029.40,1044.85,1390.27,2061.54,1002.52,1062.92,13883.23,27439.14,13883.23,4117.64,1971.13,5159.66,3044.10,654.40,1006.26,1801.83,1717.46,1053.48,1722.96,1646.71,4034.73,2911.61,1505.85,971.03,1544.49,1146.79,1564.68,1420.45,2371.21,1958.69,2032.53,1170.24,618.90,3408.33,1856.02,2040.77,3038.26,3004.49,2664.73,3754.69,1258.58,2291.32,953.43,1281.71,1952.94,1815.96,1691.57,2394.80,2148.38,1141.29,1213.76,4565.27,4767.52,10347.95,8873.29,12758.94,2596.74,1495.12,591.63,973.13,738.95,745.94,686.08,756.92,657.14,673.91,841.79,970.78;
