12:16:18.699 -> 39: 631.09,1615.67,2789.82,939.26,3043.19,725.45,2795.26,2842.73,631.04,345.97,1025.30,4412.04,151.31,108.22,555.01,440.16,189.14,137.01,1229.04,655.33,255.03,144.30,1701.26,2458.38,1043.96,52.69,909.71,2687.65,3902.96,621.58,734.55,600.72,859.57,267.74,451.62,644.25,845.03,242.89,481.69,1054.06;
12:16:19.662 -> 40: 635.53,1571.58,2785.97,950.32,715.39,733.55,2764.93,2754.37,442.22,362.18,1034.93,4415.86,104.80,102.30,556.15,441.83,153.17,122.06,1226.07,655.30,221.73,140.95,1687.54,2503.58,1056.82,52.46,906.24,2680.32,4006.31,623.42,742.79,604.40,844.52,267.87,451.17,641.97,827.79,245.50,480.17,1048.81;
12:16:20.694 -> 41: 632.13,1579.97,2713.98,935.85,686.70,736.92,2845.48,2765.50,447.03,356.84,1037.91,4457.35,110.56,104.15,552.22,442.02,155.64,116.97,1206.86,654.40,191.33,134.54,1678.41,2515.41,1041.88,52.27,906.69,2632.83,3904.79,624.43,742.79,603.48,841.03,267.04,451.09,649.12,831.89,245.08,481.14,1046.89;
12:16:21.684 -> 42: 648.88,1601.77,2789.82,937.24,2810.54,730.92,2831.72,2807.28,529.19,331.40,1031.30,4325.96,147.68,107.27,565.59,440.53,179.05,126.73,1220.22,645.79,240.42,146.55,1683.32,2435.45,1051.29,48.91,901.98,2699.75,3893.24,623.24,740.31,605.33,839.23,265.44,452.68,647.82,823.80,247.20,480.97,1018.02;
12:16:22.668 -> 43: 650.44,1573.12,2780.89,941.45,883.88,728.06,2837.87,2836.62,437.20,355.16,1025.86,4359.56,119.55,112.32,567.72,437.69,142.98,106.33,1217.86,647.73,185.31,137.33,1683.32,2382.65,1047.32,49.28,909.71,2709.42,3878.20,623.14,742.79,606.26,857.72,264.14,452.53,644.37,830.27,248.79,477.95,1030.26;
12:16:23.695 -> 44: 650.18,1571.58,2721.67,942.16,703.56,728.03,2748.67,2791.61,439.62,350.88,1043.49,4594.85,117.42,103.68,565.59,442.63,142.37,107.93,1220.22,647.77,193.65,144.00,1659.86,2371.40,1055.39,48.86,912.33,2645.15,4102.18,626.38,740.66,604.15,884.72,263.45,450.94,642.86,850.92,248.10,481.26,1010.62;
12:16:24.665 -> 45: 640.39,1576.86,2771.31,943.27,756.80,723.56,2723.46,2827.08,417.70,343.10,1032.48,4673.07,141.33,103.17,556.99,442.02,147.99,111.17,1228.78,652.18,229.78,152.18,1687.54,2480.62,1059.61,47.67,901.15,2644.39,3850.78,620.40,740.66,602.55,861.99,266.00,451.25,637.21,823.66,250.00,479.95,1034.24;
12:16:25.686 -> 46: 643.75,1603.23,2803.88,943.27,785.64,724.48,2721.67,2767.53,424.15,345.95,1027.09,4518.22,141.37,103.52,562.62,442.29,143.61,108.42,1231.32,656.21,204.71,149.27,1662.43,2382.09,1063.36,48.82,908.41,2716.24,3867.08,622.13,741.81,597.53,871.33,266.39,451.09,640.69,839.18,250.46,480.63,1035.05;
12:16:26.666 -> 47: 635.40,1638.04,2740.40,951.23,713.59,722.40,2851.88,2796.08,446.70,363.95,1033.69,4385.85,103.44,101.07,560.37,441.76,119.52,104.02,1225.92,648.43,233.71,158.04,1678.41,2447.13,1057.13,49.13,909.71,2653.35,3958.81,621.22,747.82,601.17,855.92,269.00,450.11,641.33,830.89,252.24,480.29,1071.18;
12:16:27.701 -> 48: 644.14,1601.00,2732.83,934.01,1240.82,719.12,2823.76,2811.53,659.76,341.71,1037.64,4415.86,144.37,103.45,562.08,442.80,145.89,112.44,1215.18,650.87,280.98,169.37,1682.97,2456.86,1050.90,49.46,907.97,2601.94,4045.34,619.31,737.57,600.01,874.46,271.36,448.99,641.33,839.98,251.22,480.79,1083.88;
12:16:28.671 -> 49: 644.84,1627.74,2780.89,943.16,843.59,719.35,2764.93,2760.60,441.88,353.56,1041.04,4550.08,108.10,101.67,562.93,441.32,134.89,110.75,1225.92,647.34,279.06,168.45,1710.03,2445.33,1044.89,51.26,904.97,2610.84,4014.24,625.54,737.06,600.94,867.58,274.00,449.13,634.60,850.89,251.86,477.82,1125.96;
12:16:29.694 -> 50: 636.08,1613.27,2721.67,943.49,597.97,727.59,2729.21,2841.00,467.21,334.13,1027.09,4629.05,144.80,102.81,559.59,443.67,150.51,119.00,1240.05,653.09,294.42,172.26,1687.75,2447.13,1054.88,52.29,906.70,2678.61,3815.93,624.61,739.58,603.94,861.92,278.38,450.94,634.96,842.45,251.15,482.28,1189.36;
12:16:30.652 -> 51: 640.27,1600.56,2658.86,949.49,880.22,724.95,2837.87,2847.38,438.58,356.13,1030.02,4404.43,104.31,101.10,552.90,442.63,135.68,114.59,1229.13,651.75,257.44,156.99,1672.64,2491.18,1058.35,54.57,898.19,2685.86,3945.51,621.13,733.16,595.50,859.49,280.71,451.16,637.31,851.77,250.27,481.56,1241.03;
12:16:31.683 -> 52: 631.09,1604.13,2764.93,946.79,803.47,728.77,2789.82,2741.24,416.33,341.99,1040.40,4629.05,123.77,101.29,552.98,443.33,146.73,120.26,1214.74,657.12,289.39,162.04,1665.60,2469.07,1060.25,55.33,898.61,2610.84,4022.45,622.50,734.61,595.95,866.82,280.66,448.02,637.21,859.47,247.06,481.73,1266.28;
12:16:32.673 -> 53: 630.42,1603.23,2770.36,935.49,882.15,719.13,2742.09,2827.08,643.33,345.86,1036.75,4594.85,118.19,102.00,556.15,443.67,155.98,126.12,1217.72,652.41,285.91,157.78,1698.24,2403.26,1042.07,55.17,910.16,2601.94,3945.51,618.40,738.43,597.30,865.64,281.07,447.19,636.22,862.05,245.25,479.45,1287.70;
12:16:33.693 -> 54: 632.69,1606.47,2721.67,946.32,936.47,719.35,2723.46,2770.22,444.43,358.89,1031.85,4652.62,102.67,101.37,552.38,441.72,141.75,118.75,1231.32,652.87,229.20,144.75,1671.51,2414.20,1048.44,56.28,899.45,2728.66,3930.28,617.66,737.12,595.27,855.15,282.37,449.59,636.31,860.27,244.88,482.41,1310.96;
12:16:34.668 -> 55: 630.97,1605.86,2732.21,943.27,857.65,724.25,2803.88,2782.65,421.81,335.23,1037.36,4436.01,115.50,101.57,555.01,441.22,168.07,128.88,1231.32,653.09,239.48,145.12,1692.11,2403.26,1057.76,55.09,904.97,2654.75,3815.93,623.60,734.00,596.17,864.95,279.82,448.75,639.95,859.38,243.29,479.83,1310.61;
12:16:35.691 -> 56: 630.66,1591.53,2709.42,931.08,1933.79,724.95,2805.69,2804.71,456.85,334.17,1023.79,4355.88,121.45,102.21,556.76,441.39,172.35,132.87,1231.96,653.97,215.92,140.87,1662.83,2458.38,1046.47,54.58,903.70,2644.39,3956.48,623.69,737.72,596.17,868.18,278.70,448.25,640.47,867.31,244.01,481.56,1316.07;
12:16:36.681 -> 57: 627.92,1605.86,2747.18,928.83,660.32,729.49,2729.21,2737.59,395.49,332.54,1027.94,4372.93,118.35,104.40,555.54,444.04,166.43,121.83,1217.86,650.63,192.43,138.11,1704.03,2466.60,1055.39,52.28,909.71,2654.75,3999.07,623.60,732.75,599.12,889.89,277.75,448.54,644.51,881.45,242.17,479.24,1290.32;
12:16:37.659 -> 58: 642.10,1625.40,2684.94,931.86,995.31,726.16,2716.24,2750.37,442.34,358.33,1039.49,4296.11,105.98,102.98,557.53,443.50,152.08,113.74,1243.10,654.64,168.16,136.27,1701.26,2457.57,1046.40,51.55,900.72,2719.05,3983.64,619.22,734.48,600.03,878.90,276.26,448.40,649.37,883.25,244.99,481.48,1242.89;
12:16:38.677 -> 59: 647.08,1594.69,2775.68,942.16,808.26,721.93,2811.83,2732.83,418.44,351.80,1039.20,4611.85,117.86,101.86,569.88,442.80,151.66,111.62,1246.02,652.42,167.94,138.18,1674.45,2456.86,1052.40,50.81,899.45,2569.15,4061.96,621.67,735.86,597.30,865.10,276.14,449.51,644.63,867.11,245.80,480.51,1228.83;
12:16:39.654 -> 60: 657.07,1628.26,2770.36,929.61,1779.28,720.52,2730.05,2776.05,545.44,334.40,1026.46,4535.98,140.71,103.83,569.80,444.58,165.69,115.21,1228.78,647.55,204.29,147.53,1699.78,2422.46,1045.46,50.00,907.51,2589.98,3939.44,621.40,737.12,600.03,883.43,275.13,446.98,644.89,880.59,247.32,479.33,1235.35;
12:16:40.638 -> 61: 663.63,1653.01,2751.94,934.81,734.87,714.98,2703.18,2678.94,442.72,349.79,1043.20,4626.68,117.13,101.49,575.44,445.81,140.88,107.84,1246.02,643.20,182.62,146.51,1721.20,2368.94,1063.93,50.53,907.10,2629.66,4022.45,621.75,737.06,596.85,860.66,278.98,449.37,641.22,846.71,250.31,476.53,1250.45;
12:16:41.654 -> 62: 681.62,1595.09,2699.75,947.75,1044.13,705.48,2629.16,2735.35,436.11,348.24,1032.48,4404.13,113.36,101.34,586.48,445.43,123.80,104.60,1248.55,643.85,208.08,155.40,1719.47,2361.66,1062.39,51.65,901.15,2610.84,4102.18,623.24,738.91,597.75,873.22,278.99,448.33,639.84,873.50,248.55,479.58,1299.08;
12:16:42.637 -> 63: 660.40,1621.69,2695.38,929.86,903.70,714.04,2772.84,2728.17,391.97,333.52,1040.73,4663.68,106.36,103.41,582.03,444.31,131.81,107.46,1231.66,644.29,203.74,152.81,1687.75,2371.86,1045.46,52.65,903.70,2651.24,4085.07,622.76,735.86,597.98,884.07,281.52,446.67,641.22,872.54,249.50,479.95,1326.98;
12:16:43.661 -> 64: 633.24,1643.37,2654.62,938.05,741.02,720.23,2686.92,2730.05,434.98,351.07,1024.68,4504.72,106.60,99.26,565.59,443.40,136.35,111.89,1246.12,653.09,241.24,161.97,1713.37,2447.13,1062.94,53.55,910.16,2589.98,3893.24,621.75,730.11,597.07,878.21,284.65,446.29,641.05,857.76,249.11,481.82,1397.21;
12:16:44.646 -> 65: 655.27,1640.99,2658.86,944.60,791.00,714.07,2723.88,2807.28,410.71,335.15,1046.91,4580.98,101.13,99.54,577.65,443.40,127.03,112.82,1231.50,650.86,267.94,162.86,1687.54,2435.45,1057.90,56.04,898.61,2575.09,3777.76,618.74,727.65,592.81,856.48,286.57,448.68,640.41,858.60,249.07,482.67,1480.89;
12:16:45.643 -> 66: 646.62,1618.93,2723.39,931.81,1813.78,723.81,2805.69,2712.14,860.65,337.75,1027.09,4585.26,136.65,100.37,567.41,442.70,161.35,129.23,1234.53,649.53,291.63,165.17,1702.67,2390.87,1050.41,56.30,898.61,2604.17,4061.96,619.49,735.86,594.81,890.52,287.63,445.95,640.04,887.98,246.47,483.14,1499.48;
12:16:46.674 -> 67: 641.91,1616.42,2636.40,930.32,911.58,722.86,2778.61,2745.27,434.65,355.87,1028.57,4499.42,100.63,99.18,569.71,442.59,141.09,118.72,1234.39,649.31,216.46,144.90,1705.84,2360.76,1059.88,59.15,903.25,2584.06,3908.05,616.42,731.51,597.98,892.50,288.18,447.29,646.29,901.87,244.33,484.88,1552.86;
12:16:47.650 -> 68: 647.52,1624.41,2618.97,934.14,792.91,713.61,2693.51,2801.85,406.56,336.99,1041.04,4419.69,118.22,99.69,568.60,444.11,168.57,134.31,1234.53,654.20,262.54,150.80,1671.36,2446.73,1052.90,56.96,908.86,2654.75,4085.07,617.49,733.90,595.50,890.52,286.95,449.06,641.47,902.62,241.57,483.08,1553.26;
12:16:48.662 -> 69: 652.90,1662.12,2770.36,937.51,4283.96,708.85,2747.96,2702.91,459.97,333.64,1037.06,4686.38,120.61,100.28,572.76,445.36,178.48,135.55,1237.60,653.74,223.20,142.82,1687.54,2371.86,1051.89,57.52,899.45,2560.33,3999.07,617.32,731.51,593.03,897.13,286.66,448.36,653.52,907.41,241.31,480.84,1571.09;
12:16:49.648 -> 70: 650.63,1618.39,2628.11,926.88,756.62,719.60,2766.95,2795.26,429.13,346.72,1042.89,4720.17,100.71,99.45,573.98,443.57,159.47,121.69,1257.61,648.66,175.90,135.24,1711.93,2371.86,1058.38,56.81,909.30,2571.65,4053.96,618.74,731.41,597.52,893.21,286.91,447.19,652.56,906.85,241.40,481.43,1550.88;
12:16:50.643 -> 71: 669.07,1669.66,2708.40,936.50,771.42,711.11,2692.44,2788.93,430.28,347.07,1030.01,4574.75,104.66,98.94,588.35,444.99,163.33,120.28,1242.97,640.19,178.39,136.92,1718.05,2371.86,1050.86,54.81,908.86,2571.65,4151.92,621.49,728.35,598.89,907.26,284.02,448.99,655.69,930.14,242.09,480.51,1512.51;
12:16:51.675 -> 72: 657.07,1638.24,2650.22,935.76,2443.48,711.11,2663.88,2717.82,389.74,326.80,1037.88,4419.69,106.01,99.44,584.63,443.77,159.60,117.39,1251.35,638.91,177.44,138.31,1719.47,2341.22,1054.88,51.70,901.98,2595.46,4022.45,618.31,727.79,598.44,895.13,284.56,445.29,655.62,919.32,242.79,483.14,1511.33;
12:16:52.649 -> 73: 673.93,1653.88,2632.52,930.32,902.00,699.73,2699.48,2722.77,427.11,340.56,1040.73,4374.93,100.88,98.03,594.80,446.04,141.85,109.13,1246.12,641.69,165.55,137.85,1704.03,2291.07,1059.88,52.04,912.33,2595.46,4107.62,620.83,722.89,598.43,889.28,283.74,447.50,656.27,902.46,246.43,481.56,1491.83;
