10kHz-100kHz, frequency sweep per ogni coppia di elettrodi (2-3,3-4,4-5,5-6,6-7)
0-1
495.62,523.64,493.13,492.51,492.83,495.98,498.67,498.36,501.35,503.57,
1137.32,1101.97,976.26,938.34,870.80,852.76,863.45,864.82,846.34,881.51,
869.06,860.24,880.11,848.83,866.21,847.60,890.96,864.30,878.60,908.38,
161.46,172.39,180.12,191.91,206.23,219.76,235.66,243.33,249.94,258.36,
389.14,416.23,432.67,453.94,479.17,500.92,525.47,538.95,547.03,559.65,
1-2
567.02,587.71,616.15,640.83,684.29,763.56,837.67,948.25,919.67,817.82,
700.28,715.35,708.70,747.38,790.24,898.15,982.75,1102.47,1031.50,860.09,
223.14,235.28,230.78,231.62,236.54,237.62,235.67,212.74,201.17,202.70,
713.44,743.45,785.60,809.43,838.90,782.11,762.03,753.93,729.83,702.11,
476.68,489.01,490.88,496.53,540.50,663.00,731.21,933.24,1089.12,880.45,
2-3
315.72,332.75,341.78,368.63,394.43,425.11,449.27,461.50,455.26,459.99,
1801.53,862.65,824.78,1472.27,3421.07,3359.59,2336.27,1992.55,1562.74,1323.92,
805.17,835.53,876.63,900.03,973.00,1035.72,1097.33,1105.15,1108.40,1120.25,
886.79,841.80,859.79,1047.91,1284.02,1336.61,1320.05,1224.37,1097.41,1030.32,
442.89,465.03,470.86,523.79,578.97,629.96,671.43,672.88,679.10,685.10,
3-4
717.48,683.99,770.01,1177.48,1567.32,1872.18,2428.69,3758.32,7117.32,28007.14,
895.47,942.39,985.05,1080.08,1139.60,1231.93,1360.56,1376.98,1360.07,1400.57,
1624.57,1369.20,1536.28,1873.24,2087.69,2082.10,1972.58,1801.95,1530.52,1318.22,
1085.02,1056.98,1155.57,1348.81,1386.85,1484.45,1543.05,1565.34,1470.54,1480.39,
491.33,523.59,537.83,625.76,683.08,724.59,778.36,777.89,774.11,827.90,
4-5
456.09,481.67,512.99,536.77,577.92,611.10,644.07,664.98,672.07,687.64,
897.27,871.11,815.34,874.05,959.34,1037.49,1109.78,1136.54,1185.48,1244.33,
890.27,950.50,906.92,921.29,1041.94,1150.46,1213.49,1260.98,1315.26,1479.64,
643.96,662.04,652.66,708.51,775.42,860.17,952.45,985.93,1012.30,1055.92,
312.48,329.53,332.93,356.33,382.54,410.11,434.21,442.10,450.08,462.51,
5-6
465.19,472.55,487.10,514.00,555.09,666.93,752.14,795.97,830.46,849.53,
737.28,755.68,756.21,789.66,862.42,1013.93,1131.97,1140.07,1101.74,1059.30,
757.23,766.74,778.69,817.17,913.62,1135.82,1290.60,1293.85,1227.40,1245.32,
711.98,735.93,725.69,762.55,807.86,961.25,1045.54,1071.63,1079.84,1056.85,
518.22,534.55,557.12,593.66,629.84,739.21,800.13,814.42,836.16,859.83,
6-7
399.95,412.37,395.89,385.80,392.32,395.63,423.29,442.87,444.20,447.30,
690.56,676.52,620.87,595.50,581.69,595.11,634.41,661.02,643.15,592.84,
856.06,777.79,705.16,650.38,632.12,635.07,678.84,694.00,629.43,580.74,
1061.07,953.64,803.18,741.04,715.25,703.38,754.25,776.45,695.03,607.54,
506.21,500.86,490.44,489.94,490.97,491.35,532.29,563.08,547.26,528.88,
7-0
516.45,526.37,543.48,566.12,598.95,616.12,636.74,640.75,635.42,601.27,
941.62,842.79,838.59,919.91,970.11,980.71,987.67,951.87,839.64,732.38,
1497.02,1115.05,1068.26,1100.01,1184.05,1168.24,1139.85,1033.94,878.66,751.66,
1050.75,986.69,954.32,979.87,958.27,964.18,929.29,870.88,803.65,709.93,
132.43,137.69,136.99,142.18,155.97,162.88,167.58,165.02,158.38,151.31,


baseline
491.49,484.66,493.91,492.30,499.88,506.24,493.18,489.61,486.81,493.39;
1087.53,1019.17,965.49,916.79,879.66,861.54,832.26,805.79,815.18,823.62;
898.34,840.16,846.93,862.55,826.76,849.67,841.16,829.97,800.35,838.25;
143.05,147.05,163.12,178.62,189.08,201.93,210.59,213.82,218.96,230.00;
380.47,375.94,410.23,435.17,447.00,474.41,487.75,506.02,521.77,535.76;
562.65,556.15,626.01,649.52,693.52,789.72,855.21,939.07,887.87,782.53;
665.70,633.25,727.69,763.65,825.86,920.96,996.45,1104.20,962.40,842.15;
213.05,210.52,222.05,232.26,237.62,239.24,224.02,200.76,198.46,202.14;
670.26,643.40,739.23,782.33,820.84,848.16,942.14,939.57,956.60,1008.88;
432.69,428.23,473.92,525.98,585.40,663.99,660.34,653.79,695.24,708.79;
310.68,318.65,347.46,386.53,406.76,436.16,441.52,442.51,457.18,472.00;
1984.46,949.47,912.41,2186.31,3842.07,3790.14,2601.74,2003.95,1594.07,1396.56;
819.30,766.22,898.06,1042.58,1107.86,1188.88,1193.75,1167.36,1232.22,1254.64;
951.90,886.47,902.06,1130.55,1256.25,1283.57,1269.09,1222.66,1163.90,1112.14;
440.41,448.03,476.15,538.93,589.01,642.83,654.74,649.73,666.56,693.55;
736.56,735.95,996.76,1494.32,1825.22,2411.64,3195.44,4645.74,9664.78,13850.33;
1014.25,971.30,1151.33,1278.47,1383.03,1513.36,1493.92,1600.97,1617.91,1783.36;
1528.24,1456.30,1626.22,1792.32,1870.32,1864.81,1729.85,1624.21,1636.52,1512.41;
1104.45,1124.12,1181.31,1413.42,1454.37,1500.53,1435.65,1407.49,1431.99,1440.39;
498.12,504.01,574.71,645.02,684.30,747.81,757.99,767.44,776.89,829.70;
437.31,449.26,489.04,547.03,598.45,638.66,660.61,669.02,681.06,716.68;
976.86,823.82,884.55,973.27,1110.06,1198.15,1244.30,1218.59,1247.47,1370.74;
899.04,856.13,946.16,1079.82,1153.61,1267.90,1222.67,1312.32,1364.11,1496.79;
626.32,629.93,658.91,751.25,841.52,924.07,948.61,936.78,1001.43,1102.38;
305.61,304.95,328.98,361.69,400.11,428.42,431.26,434.24,444.64,466.84;
465.20,480.13,506.89,531.47,629.45,703.52,726.30,710.52,740.38,774.98;
731.75,680.84,751.02,853.43,946.34,1056.01,1042.33,1035.60,1045.34,1061.88;
746.77,767.72,808.81,854.42,994.98,1179.07,1199.59,1191.46,1228.50,1210.73;
689.16,693.24,714.35,765.55,892.23,1002.99,1004.25,980.65,1018.94,1062.27;
509.66,499.12,555.43,589.29,653.33,748.89,777.81,767.44,799.44,852.66;
379.42,373.57,395.36,405.43,411.56,422.32,424.12,437.21,445.33,458.42;
643.38,615.30,656.24,658.42,670.12,666.11,665.20,664.43,653.90,663.06;
836.52,750.88,777.91,735.49,751.44,746.05,744.49,737.33,718.63,729.96;
1061.82,961.98,902.06,892.84,863.52,852.16,816.30,807.51,786.59,803.20;
466.76,450.50,479.61,488.10,499.85,518.32,516.31,528.21,540.84,560.76;
475.67,492.34,516.59,558.80,581.36,627.47,667.30,717.33,747.24,693.98;
902.00,839.31,880.14,964.74,1026.76,1141.78,1252.59,1409.15,1391.64,1067.54;
1526.66,1161.98,1150.24,1176.54,1357.08,1623.21,1798.82,1808.82,1577.86,1174.57;
962.25,855.88,956.60,1016.62,1094.87,1216.36,1237.47,1288.60,1234.35,1003.16;
243.38,241.09,236.62,247.51,260.00,279.25,270.46,239.29,223.84,223.63;

baseline
491.49,471.47,492.96,496.00,502.50,501.83,496.95,489.98,487.72,490.57;
