BASELINE PHANTOM 3
ADJACENT PROTOCOL: 'a' 
OPPOSITE PROTOCOL: 'b' 
AD5933 Test Started!
Calibrated!
501.62,496.18,498.31,490.25,507.12,505.58,501.48,510.52,495.26,500.27;
1682.36,1608.40,1611.04,1671.40,1901.34,1929.00,1918.27,1823.98,1720.46,1539.06;
1903.16,1627.72,1918.19,1911.18,2148.38,2068.10,2039.17,2062.27,1725.94,1668.73;
1371.70,3044.24,2515.26,2715.15,2091.28,1634.52,1216.85,1034.47,871.06,758.68;
814.53,831.01,828.93,859.26,871.51,869.94,883.49,853.05,869.13,870.27;
1544.52,1461.04,1543.61,1651.22,1630.87,1621.95,1704.94,1652.37,1679.18,1653.45;
2591.47,2476.35,2708.85,3068.35,2541.66,2397.49,2310.35,2233.38,2134.64,1846.74;
941.60,2294.82,2024.20,1431.14,1306.67,1080.64,922.78,814.79,726.88,637.95;
2195.51,1907.98,2226.76,2364.91,2196.42,2134.43,1963.26,1756.92,1675.58,1572.15;
970.34,925.27,1013.70,1020.21,1052.09,1057.64,1052.83,1113.00,1050.34,1093.97;
663.07,678.99,667.52,647.88,661.49,673.86,663.40,664.50,663.40,645.28;
650.07,726.25,834.53,879.72,972.82,1093.51,1208.33,1413.51,1670.99,1948.82;
1238.39,1169.06,1249.17,1349.90,1323.11,1346.70,1336.84,1344.62,1401.59,1448.29;
983.53,922.05,992.76,963.57,1048.10,1049.57,1071.43,1098.01,1126.38,1125.49;
489.19,488.69,497.31,496.60,492.08,491.18,481.86,498.09,488.91,496.85;
1336.60,3303.78,3961.62,8071.92,4051.86,2608.03,1902.83,1447.91,1159.22,983.45;
1419.13,1349.44,1442.94,1459.70,1488.08,1515.35,1397.80,1344.35,1325.73,1230.34;
1851.50,1654.28,1753.97,1934.93,1933.71,1903.57,1857.78,1739.53,1602.29,1549.23;
1740.93,1506.22,1661.61,1714.31,1843.27,1862.04,1855.02,1681.74,1610.53,1472.53;
1544.52,1357.98,1488.36,1625.13,1637.20,1721.18,1807.44,1720.76,1643.17,1640.95;
730.64,710.68,723.27,762.32,765.03,767.74,768.48,793.03,783.72,806.32;
1506.65,1391.60,1390.79,1592.98,1598.52,1634.52,1674.72,1769.49,1705.86,1889.56;
1994.40,1705.97,1716.02,1893.62,2113.39,2344.00,2348.57,2606.39,2663.65,3119.72;
2394.04,2189.05,2103.14,2395.65,2625.31,2935.47,3198.45,3557.00,3873.46,5276.99;
658.04,637.45,633.71,622.65,654.01,656.11,664.47,672.67,685.03,678.33;
828.80,810.30,815.49,807.32,853.84,864.62,857.88,871.46,837.54,790.33;
1759.08,1627.72,1519.77,1561.11,1666.25,1601.36,1444.91,1308.93,1155.71,986.61;
2822.41,2451.46,2271.48,2655.72,2912.70,2321.38,1769.45,1517.60,1225.06,1009.02;
1198.15,1195.42,1131.92,1154.24,1277.87,1334.61,1276.42,1197.93,1121.74,1053.66;
884.10,844.53,853.12,894.71,895.01,915.59,886.81,891.73,867.05,816.25;
855.17,830.84,866.22,907.49,863.17,901.59,877.63,871.24,905.51,892.33;
2017.82,1774.20,1981.29,2462.59,2358.46,2767.59,2812.41,2606.39,2337.54,2237.37;
1246.84,1152.17,1194.16,1256.44,1330.78,1331.58,1392.52,1419.87,1376.36,1351.57;
1533.10,1429.15,1465.02,1454.88,1633.04,1616.84,1720.82,1776.91,1805.29,1759.00;
754.43,755.49,744.15,740.42,759.10,760.74,764.46,770.58,794.01,793.56;
989.03,1005.05,987.67,1018.73,1012.47,1033.11,1028.49,1097.64,1065.69,1092.60;
917.91,894.82,926.97,995.49,992.16,1005.63,1027.90,1053.57,1032.62,1051.73;
1763.59,1677.07,1743.24,1856.86,2059.59,2078.84,2166.76,2120.24,2173.76,2169.99;
1401.49,1303.80,1383.79,1506.27,1526.95,1560.52,1566.15,1648.43,1605.57,1703.61;
717.12,747.98,802.98,926.54,992.81,1213.68,1365.68,1620.62,1948.83,2284.07;
END!
501.30,507.24,498.31,492.84,506.43,505.03,497.46,508.51,496.86,502.10;
1700.91,1530.97,1625.00,1788.18,1901.34,1880.46,1962.04,1720.76,1720.46,1578.87;
1857.57,1674.49,1904.89,2163.46,2079.20,2209.20,2059.62,1961.86,1862.00,1768.61;
1503.19,3095.78,2812.15,2997.84,2038.51,1688.96,1272.18,1063.17,908.18,798.86;
819.22,797.64,832.25,841.11,861.63,881.55,876.59,863.26,877.93,862.04;
1544.52,1493.02,1562.63,1546.30,1625.42,1700.57,1749.16,1665.16,1725.94,1650.26;
2519.44,2512.81,2645.24,2516.91,2680.38,2647.65,2463.94,2229.29,2096.16,1763.60;
928.50,4466.98,2106.00,1666.57,1333.77,1129.18,927.21,830.37,746.84,663.64;
2164.59,1795.57,2226.76,2158.90,2227.84,2070.99,1978.77,1823.12,1722.49,1569.54;
982.26,976.37,984.86,1047.75,1042.26,1080.36,1090.52,1061.17,1062.67,1068.10;
668.82,640.59,669.53,660.34,666.96,684.53,673.57,664.89,669.02,670.35;
638.27,732.13,838.04,898.50,983.24,1122.73,1238.89,1413.51,1695.49,1852.49;
1228.86,1222.96,1239.89,1253.94,1318.67,1382.33,1324.06,1326.62,1412.23,1441.18;
983.15,922.43,984.02,1031.02,1020.72,1051.76,1079.66,1087.01,1101.41,1133.11;
489.45,491.56,499.73,506.78,500.31,491.86,488.86,484.31,492.57,496.85;
1391.57,3534.05,4479.52,12317.99,4263.64,2804.49,1886.66,1460.09,1205.32,1023.77;
1382.54,1378.13,1453.44,1615.43,1547.96,1515.35,1405.76,1418.01,1333.78,1268.43;
1806.94,1622.68,1796.21,1999.68,1959.51,1950.43,1849.53,1825.53,1555.27,1524.65;
1743.61,1638.64,1660.48,1665.63,1885.03,1823.26,1853.12,1658.02,1591.34,1455.09;
1574.30,1358.62,1488.36,1563.26,1703.57,1680.20,1800.31,1737.59,1698.47,1598.04;
734.50,736.45,718.65,745.95,781.81,753.25,757.98,745.88,751.10,784.43;
1449.28,1343.41,1345.91,1478.66,1516.55,1544.00,1605.22,1681.07,1747.89,1858.52;
1967.74,1770.82,1646.78,1682.14,1876.96,2044.75,2188.51,2331.23,2353.71,2751.13;
2359.93,2226.33,2054.59,2325.32,2665.84,2850.44,3064.26,3359.46,3346.84,4339.97;
655.43,659.94,631.66,639.64,652.53,649.65,657.68,669.98,670.24,675.06;
820.55,812.13,824.63,801.36,873.83,891.55,867.94,896.97,839.59,794.22;
1759.08,1585.44,1525.34,1590.06,1764.57,1677.95,1463.09,1319.93,1167.31,971.53;
2886.91,2572.32,2317.98,2462.59,2691.91,2377.68,1820.82,1481.99,1200.63,992.18;
1212.27,1111.71,1125.53,1178.30,1264.63,1285.87,1255.23,1194.01,1135.85,1007.40;
888.12,859.01,853.12,864.03,905.10,916.06,895.68,901.56,850.51,826.00;
860.35,851.12,869.93,867.97,879.67,898.15,874.73,899.60,890.96,899.21;
2072.11,1931.67,1981.29,2155.05,2462.32,2658.90,2758.16,2680.62,2258.90,2284.07;
1236.83,1143.88,1194.44,1302.35,1351.27,1370.30,1365.89,1384.08,1395.98,1379.35;
1531.96,1424.88,1425.36,1642.75,1579.34,1680.08,1749.45,1717.31,1839.33,1735.11;
754.43,723.61,752.02,759.06,755.58,760.74,764.46,770.58,778.93,801.14;
1000.30,947.80,993.66,1048.13,1037.58,1054.75,1027.31,1085.92,1109.55,1106.39;
938.35,930.17,930.10,960.25,1009.37,1012.83,1000.85,1049.29,1033.43,1031.41;
1785.11,1633.07,1692.80,1718.53,1916.40,2192.35,2308.68,2221.80,2259.26,2169.99;
1398.47,1384.94,1375.99,1422.42,1599.69,1593.69,1651.86,1706.10,1716.12,1749.36;
706.72,758.79,812.18,922.63,1020.47,1210.33,1400.46,1660.74,1994.03,2338.97;
END!
501.14,510.71,511.28,499.11,497.97,498.78,488.58,506.85,498.99,500.76;
1682.36,1639.24,1624.30,1805.87,1867.59,1854.63,1950.11,1787.97,1667.44,1577.41;
1923.32,1800.69,1938.60,2104.48,2104.46,2220.66,2104.45,2012.72,1780.97,1722.92;
1447.55,2048.92,3389.99,2535.84,2051.53,1668.77,1289.65,1088.76,916.80,803.56;
836.62,816.81,841.94,878.61,873.13,892.69,894.75,889.71,865.24,875.90;
1580.28,1535.20,1598.77,1736.68,1654.06,1741.36,1740.98,1810.39,1698.47,1615.22;
2533.09,2153.78,2850.72,2943.41,2735.17,2482.38,2344.04,2184.57,1878.80,1797.44;
971.80,2494.07,2026.76,1619.15,1356.16,1117.40,921.09,815.20,744.66,667.18;
2164.37,1804.01,2250.89,2501.23,2376.46,2093.65,1941.36,1810.39,1703.74,1545.11;
981.76,931.22,1013.70,1053.79,1035.35,1070.46,1065.27,1076.27,1063.18,1106.94;
660.23,663.04,675.33,657.49,676.65,676.65,673.43,662.24,677.83,672.93;
638.97,766.75,883.07,931.63,1045.29,1203.57,1339.23,1492.41,1820.22,2136.03;
1238.39,1147.41,1280.86,1346.53,1341.28,1374.32,1352.33,1449.20,1458.50,1418.82;
976.91,915.57,994.08,1016.56,1034.98,1079.35,1088.46,1073.84,1140.18,1146.98;
492.18,491.49,502.72,494.96,496.82,496.16,487.27,496.78,487.94,503.42;
1229.96,3565.57,7278.25,6180.20,4495.14,2607.58,1830.68,1504.03,1251.53,1020.28;
1434.75,1458.30,1482.92,1512.40,1519.13,1559.28,1450.49,1401.75,1338.96,1240.83;
1828.42,1791.95,1825.89,2067.01,1856.38,1945.05,1836.51,1820.38,1656.49,1551.61;
