10:44:46.395 -> 13: 1034.16,238.21,1459.56,1194.52,588.31,557.21,1467.79,1358.07,1015.88,795.91,1267.27,1585.96,1625.64,2023.16,1141.05,821.70,1335.66,2173.74,1353.05,811.94,1073.67,2230.58,1779.19,1694.93,1269.87,1195.77,1333.06,1577.14,1732.25,498.92,556.12,1037.60,1539.60,687.86,973.45,777.70,1534.15,402.47,1718.54,1006.33;
10:44:48.424 -> 14: 889.98,232.15,1384.83,1140.87,590.46,564.50,1537.72,1366.01,954.59,705.08,1333.06,1648.80,1549.72,1852.51,990.63,830.10,1264.81,1959.48,1173.09,849.31,1030.70,2153.91,1578.21,1710.89,1285.53,1245.46,1249.14,1575.18,1765.68,511.67,552.33,970.72,1446.21,684.67,937.54,699.95,1414.91,395.06,1685.56,1037.04;
10:44:48.729 -> END!
10:44:50.406 -> 0: 1051.02,233.16,1407.96,1031.40,451.57,542.21,1442.33,1221.77,777.75,595.67,1381.90,1705.07,1434.20,1138.06,922.42,979.68,1202.46,1115.96,880.62,916.38,1133.11,1362.81,1082.59,1631.41,1455.01,810.76,702.69,1159.96,1826.37,526.55,317.64,554.62,1137.17,689.67,1043.05,448.48,917.63,431.79,1114.76,721.63;
10:44:52.404 -> 1: 894.32,225.86,1216.96,902.86,445.08,539.64,1422.71,1166.80,756.06,614.47,1395.34,1697.38,1500.26,1705.22,1073.09,860.11,1274.59,1698.34,1146.52,859.83,1053.40,1865.47,1445.80,1585.96,1223.35,992.92,1065.31,1378.71,1703.64,490.47,473.65,839.92,1389.33,695.66,1014.85,667.70,1315.07,419.88,1549.10,873.49;
10:44:54.437 -> 2: 990.63,234.49,1437.62,1090.69,532.20,528.11,1485.72,1256.78,905.60,731.50,1349.49,1716.69,1641.04,1923.95,1156.20,851.82,1339.72,1876.60,1230.95,818.11,1053.40,1996.57,1520.96,1520.11,1232.91,1037.46,1161.22,1435.95,1701.92,484.29,496.83,927.61,1519.20,711.25,1025.17,721.08,1422.14,409.42,1653.38,906.85;
10:44:56.389 -> 3: 1035.03,237.61,1524.39,1180.78,582.45,527.33,1485.72,1296.00,976.50,792.91,1350.35,1711.19,1716.69,2162.60,1226.48,835.70,1365.27,2081.90,1333.67,807.91,1045.27,2255.22,1698.34,1599.50,1199.60,1184.24,1292.84,1485.87,1686.21,478.23,542.68,1007.88,1560.27,689.75,1012.38,776.18,1525.62,400.93,1799.43,998.57;
10:44:58.435 -> 4: 1035.03,238.98,1525.52,1216.41,598.43,526.16,1523.10,1330.09,998.68,774.88,1351.85,1730.36,1752.71,2193.64,1225.72,818.97,1322.37,2084.65,1330.34,824.23,1032.50,2289.21,1696.71,1634.38,1197.85,1241.41,1324.66,1552.21,1687.89,476.75,553.06,1036.78,1571.22,710.67,1002.40,764.54,1535.25,400.41,1824.89,1036.06;
10:45:00.402 -> 5: 970.21,235.52,1489.97,1179.31,592.37,531.48,1541.21,1330.09,952.00,694.36,1404.00,1749.86,1628.84,1635.04,1066.10,841.66,1262.97,1806.55,1191.23,844.88,1012.38,2179.68,1575.35,1582.10,1221.28,1270.83,1220.23,1401.40,1639.10,479.20,536.98,918.87,1407.96,714.65,966.53,696.35,1422.14,395.42,1774.68,1045.43;
10:45:02.404 -> 6: 1012.01,234.80,1486.27,1191.33,602.86,536.83,1510.34,1300.28,961.53,729.30,1374.44,1746.62,1755.74,2118.29,1310.68,831.72,1358.49,2126.55,1402.65,839.23,1059.22,2209.99,1592.53,1620.19,1171.45,1211.21,1193.90,1472.22,1669.02,481.65,487.32,962.24,1536.18,718.08,1025.17,683.44,1447.82,394.70,1788.14,1010.77;
10:45:04.419 -> 7: 1044.42,232.52,1429.40,1020.48,450.26,539.08,1485.72,1241.76,836.84,712.62,1382.66,1783.65,1643.39,1936.16,1223.35,880.53,1311.22,1852.90,1246.93,822.86,1076.39,1931.34,1550.85,1573.93,1242.57,1026.20,1137.17,1434.20,1701.92,496.59,488.48,919.76,1459.56,706.10,1009.83,726.23,1398.36,407.14,1566.71,893.42;
10:45:06.398 -> 8: 1006.02,232.38,1355.91,1021.04,464.70,544.52,1431.57,1248.52,830.23,660.50,1440.51,1874.10,1642.32,1622.78,1008.63,884.11,1331.95,1682.44,1158.85,858.22,1076.39,1797.23,1403.20,1603.61,1282.19,976.05,1016.90,1375.23,1736.04,504.52,453.01,816.10,1404.33,709.49,1019.91,621.69,1251.36,417.64,1456.74,852.98;
10:45:08.398 -> 9: 916.76,231.08,1304.50,984.62,491.24,564.32,1445.48,1221.77,793.36,593.19,1346.78,1655.99,1441.65,1462.45,1008.25,943.86,1261.47,1121.21,901.66,928.96,1120.76,1323.43,1068.90,1587.65,1417.50,798.47,697.61,1165.64,1859.79,543.56,318.13,555.97,1140.33,711.55,1038.12,447.48,910.13,435.53,1124.38,717.66;
10:45:10.396 -> 10: 802.71,224.35,1167.25,885.63,457.84,534.24,1454.68,1016.12,657.25,608.08,1377.00,1623.49,1373.02,1614.61,1087.08,861.84,1305.35,1788.49,1226.22,856.46,1044.81,1833.90,1474.85,1574.94,1266.28,1003.42,1116.62,1408.59,1732.25,525.78,489.11,876.83,1414.22,711.45,982.63,738.13,1367.40,417.64,1500.00,871.04;
10:45:12.380 -> 11: 995.74,235.74,1398.65,1102.91,530.42,543.64,1424.64,1273.08,935.18,747.95,1326.92,1682.08,1663.48,2033.80,1202.33,844.01,1355.91,2071.58,1344.27,816.78,1057.97,2056.64,1620.78,1564.61,1239.21,1127.35,1198.68,1450.59,1642.32,473.53,527.14,968.03,1537.23,713.85,992.40,746.26,1479.98,405.76,1650.71,962.65;
10:45:14.381 -> 12: 1046.94,239.44,1465.26,1210.13,586.18,556.47,1482.79,1342.39,996.84,770.79,1311.46,1665.02,1697.38,2084.51,1201.93,826.81,1340.71,2169.70,1371.02,818.38,1069.36,2265.03,1759.69,1670.79,1262.20,1191.97,1277.26,1501.28,1642.32,468.74,550.74,1023.76,1609.46,770.79,1017.44,755.98,1542.71,405.23,1761.35,1014.21;
10:45:16.380 -> 13: 1041.35,239.64,1497.40,1201.70,577.76,576.08,1458.62,1298.52,968.18,741.84,1315.48,1706.88,1733.43,2121.32,1230.27,791.89,1231.86,1999.47,1284.02,802.92,1066.33,2322.87,1757.38,1655.65,1236.42,1215.22,1262.11,1484.13,1602.68,461.28,542.53,1006.89,1549.10,721.71,990.10,743.48,1498.42,402.48,1741.79,1036.06;
10:45:18.381 -> 14: 948.98,236.76,1418.92,1167.25,579.47,541.18,1543.27,1354.55,956.07,715.78,1365.43,1693.61,1630.88,1953.00,1090.86,803.72,1218.08,1927.52,1205.35,821.32,1013.14,2161.07,1664.53,1648.80,1250.95,1254.86,1221.28,1447.82,1603.61,472.82,544.17,969.76,1529.79,738.51,977.96,691.48,1482.79,397.79,1785.72,1083.21;
10:45:18.697 -> END!
10:45:20.381 -> 0: 954.71,228.54,1184.24,740.43,339.03,538.54,1467.60,1055.75,555.29,447.07,1553.06,1843.32,1293.53,1117.65,950.96,941.20,1158.38,1086.21,864.31,912.76,1115.35,1286.47,1087.78,1591.62,1424.81,787.94,689.10,1134.97,1762.35,522.31,318.91,557.41,1156.97,725.45,1067.13,451.60,945.89,449.48,1159.52,728.82;
10:45:22.361 -> 1: 817.74,224.02,1148.05,863.92,447.79,570.62,1600.43,1205.53,715.91,598.75,1429.44,1707.93,1427.98,1555.40,1042.03,860.76,1182.10,1456.18,1055.40,838.12,1067.73,1696.12,1391.61,1551.70,1323.43,945.08,928.52,1201.75,1601.62,496.59,415.94,675.67,1224.69,716.72,997.47,605.78,1227.79,427.94,1473.39,884.34;
10:45:24.369 -> 2: 1002.09,234.98,1369.11,1041.81,509.15,545.46,1466.40,1238.40,854.99,766.99,1406.35,1810.41,1706.88,2040.98,1281.33,833.03,1270.83,1815.83,1251.75,808.67,1055.81,2017.16,1676.48,1657.23,1277.42,1049.72,1182.13,1453.56,1673.91,483.38,519.11,948.17,1478.80,713.68,985.36,754.57,1490.32,414.42,1629.76,933.51;
10:45:26.367 -> 3: 1040.06,240.06,1434.38,1167.25,577.64,549.69,1522.08,1324.66,968.73,785.22,1384.91,1758.46,1704.24,2203.96,1346.48,817.19,1269.59,2033.80,1360.44,820.08,1048.42,2209.99,1777.82,1689.42,1249.70,1180.43,1268.41,1465.21,1611.81,476.43,545.63,980.52,1485.12,720.58,985.36,767.43,1539.60,410.15,1748.15,1016.55;
10:45:28.372 -> 4: 1063.84,242.03,1503.60,1219.04,584.80,547.19,1512.96,1344.86,976.47,786.34,1340.42,1680.14,1704.54,2138.47,1296.00,812.58,1268.75,2078.08,1341.22,818.11,1058.67,2248.29,1779.87,1634.58,1240.74,1218.93,1290.39,1482.15,1618.71,480.44,544.88,1000.69,1546.63,712.90,987.74,760.23,1605.68,405.76,1822.13,1061.66;
10:45:30.362 -> 5: 1090.86,242.96,1470.44,1217.15,586.11,543.96,1525.19,1336.92,977.11,768.72,1352.49,1765.68,1755.74,2156.95,1217.75,812.58,1288.38,2052.43,1260.20,823.67,1060.30,2315.49,1694.12,1676.48,1255.70,1276.63,1260.04,1471.21,1588.69,479.53,549.35,992.45,1512.75,710.46,990.17,734.12,1506.60,397.55,1815.47,1090.55;
10:45:32.382 -> 6: 1075.82,239.17,1492.53,1185.32,567.77,573.51,1502.93,1250.33,877.00,751.28,1407.24,1618.91,1555.40,1920.61,1281.33,829.08,1247.61,1831.28,1266.62,820.91,1066.33,2110.97,1675.27,1624.53,1266.62,1117.12,1193.90,1399.69,1606.69,486.82,516.44,917.17,1428.20,724.49,992.57,742.16,1461.83,410.05,1670.15,970.87;
10:45:34.350 -> 7: 1052.55,235.41,1384.83,1026.21,456.02,556.27,1459.42,1233.39,832.14,717.83,1429.57,1844.85,1631.41,1908.47,1201.07,858.36,1232.91,1685.92,1222.69,826.41,1078.61,1930.46,1582.34,1639.10,1283.99,1031.80,1064.04,1389.12,1669.02,492.75,439.77,873.73,1433.80,710.19,1007.26,710.98,1410.80,411.31,1564.61,909.54;
10:45:36.355 -> 8: 1029.91,234.93,1372.75,1016.37,465.65,553.03,1459.42,1213.48,795.07,652.20,1452.40,1843.04,1587.65,1745.41,1186.21,854.12,1233.22,1579.64,1132.38,846.50,1086.46,1812.30,1501.28,1639.10,1292.84,984.15,1044.81,1355.01,1686.21,500.12,471.47,816.10,1375.38,708.03,999.78,642.33,1300.28,424.26,1478.46,866.70;
10:45:38.369 -> 9: 836.09,216.81,1032.82,704.10,341.19,547.78,1456.88,1055.75,557.42,447.04,1649.42,1912.70,1325.22,1132.03,969.22,950.54,1173.31,1095.84,868.53,912.88,1146.31,1327.35,1095.98,1637.30,1441.74,795.17,693.38,1151.21,1806.55,531.95,319.12,558.42,1156.57,698.29,1059.54,449.42,924.51,443.68,1132.40,726.52;
10:45:40.385 -> 10: 903.25,232.49,1272.11,964.36,475.70,549.35,1466.40,1213.48,825.58,728.18,1475.62,1736.36,1570.22,1849.15,1173.45,865.60,1241.41,1761.02,1225.14,827.16,1066.33,2086.71,1627.66,1639.10,1277.42,1123.80,1128.92,1399.69,1652.08,494.64,448.53,896.98,1453.75,716.45,1007.26,734.12,1426.39,414.27,1583.78,912.24;
10:45:42.380 -> 11: 1052.55,239.09,1464.45,1180.78,559.87,552.94,1485.72,1352.86,987.53,775.61,1395.55,1851.07,1824.61,2056.24,1209.70,836.34,1338.96,2018.53,1333.74,829.90,1072.44,2239.89,1710.05,1670.79,1264.44,1178.78,1246.34,1524.66,1682.44,496.38,525.83,997.54,1551.76,708.46,995.02,750.40,1549.72,405.97,1727.15,1017.67;
10:45:44.342 -> 12: 1077.94,241.72,1503.34,1208.49,568.81,545.89,1541.21,1390.14,1004.41,766.71,1354.86,1752.71,1775.44,2177.95,1307.92,817.29,1317.84,2075.77,1358.49,834.22,1078.61,2293.58,1776.89,1703.64,1245.46,1243.42,1292.84,1522.89,1637.30,492.80,530.64,1020.49,1551.76,719.62,1002.40,757.40,1551.31,406.39,1813.29,1061.57;
10:45:46.357 -> 13: 1012.70,234.61,1400.69,1088.88,487.12,554.18,1454.17,1181.33,829.29,649.22,1385.88,1649.42,1549.72,1992.11,1260.68,809.54,1175.15,1918.35,1301.58,857.62,1055.61,2212.61,1710.05,1706.65,1272.86,1239.35,1218.93,1378.71,1535.63,490.72,513.22,822.29,1214.70,719.96,946.30,708.48,1446.72,401.94,1763.68,1109.28;
10:45:48.389 -> 14: 1070.63,239.69,1486.27,1191.23,568.81,551.61,1478.46,1208.71,840.74,733.60,1415.64,1712.49,1512.91,2025.68,1260.32,811.90,1148.03,2083.68,1389.65,864.18,1014.21,2354.69,1758.62,1667.12,1245.46,1329.45,1279.67,1363.23,1529.57,493.21,529.97,873.73,1295.74,708.34,946.30,727.55,1489.16,400.20,1778.76,1114.59;
10:45:48.674 -> END!
10:45:50.348 -> 0: 1076.41,236.14,1414.91,1015.36,446.15,560.60,1473.39,1183.18,725.63,541.10,1585.23,1920.39,1315.48,1119.07,953.38,961.53,1191.74,1098.70,884.59,928.47,1140.96,1327.35,1086.21,1637.30,1439.24,796.17,694.23,1163.99,1841.05,552.65,319.64,561.38,1149.69,705.80,1059.85,450.91,921.85,441.75,1138.24,723.26;
10:45:52.372 -> 1: 791.34,221.73,1120.76,840.45,430.16,550.37,1535.69,1164.56,679.47,606.47,1487.96,1757.38,1440.74,1620.78,1144.22,863.13,1166.00,1512.54,1186.23,868.30,1019.72,1795.38,1543.66,1639.10,1277.42,1169.50,1141.50,1387.38,1616.79,506.50,455.59,853.14,1360.82,717.07,980.58,708.50,1380.62,409.92,1605.68,954.53;
10:45:54.354 -> 2: 1024.11,240.23,1452.40,1156.38,548.84,562.93,1476.01,1282.13,931.06,774.01,1428.86,1869.23,1790.49,2174.67,1264.81,838.53,1313.38,2001.53,1324.41,821.56,1066.33,2134.62,1707.93,1655.65,1249.70,1176.83,1233.90,1492.38,1667.12,504.27,519.79,967.02,1480.23,721.08,1002.40,763.08,1455.48,407.46,1727.15,1009.73;
10:45:56.346 -> 3: 1023.39,240.33,1480.23,1176.04,568.81,569.00,1492.98,1358.95,987.53,795.41,1280.40,1612.57,1620.19,2011.83,1186.61,819.77,1313.79,2056.24,1380.94,822.86,1064.77,2212.61,1758.62,1672.42,1245.46,1203.44,1291.50,1508.52,1650.10,502.80,528.59,985.49,1506.18,712.23,995.02,760.16,1524.44,406.39,1739.87,1025.72;
10:45:58.322 -> 4: 1076.96,243.41,1514.65,1219.70,567.05,615.58,1557.00,1350.84,994.95,812.71,1290.39,1618.46,1648.80,2138.47,1287.11,814.26,1310.68,2177.95,1434.88,827.82,1072.44,2383.74,1831.56,1670.79,1235.10,1299.48,1341.48,1508.52,1602.68,501.08,539.12,1002.69,1517.77,727.53,997.47,795.87,1612.25,401.16,1855.70,1119.95;
10:46:00.318 -> 5: 1126.81,242.28,1520.32,1245.37,582.21,575.67,1500.26,1287.50,929.35,776.90,1312.83,1631.14,1586.68,2025.68,1278.53,822.05,1229.17,1936.71,1360.36,834.40,1058.76,2135.36,1727.15,1626.16,1258.11,1174.83,1242.22,1408.59,1628.84,508.74,516.48,924.93,1402.32,725.68,978.24,763.08,1495.77,407.34,1692.06,1009.73;
10:46:02.360 -> 6: 1064.87,240.31,1464.45,1161.22,557.93,568.04,1483.14,1260.53,898.55,771.13,1342.50,1662.92,1578.98,1993.31,1258.86,823.51,1239.67,1936.71,1344.56,841.04,1058.76,2086.30,1725.27,1670.79,1264.44,1174.83,1249.14,1428.47,1628.84,510.49,518.47,924.93,1431.30,724.23,982.98,751.77,1511.65,405.64,1692.06,1009.73;
10:46:04.316 -> 7: 1065.75,236.33,1394.73,1032.02,451.14,565.53,1483.14,1255.43,857.00,733.60,1384.47,1727.85,1582.34,1863.70,1223.35,853.88,1255.22,1780.30,1259.04,830.44,1088.04,1910.69,1570.22,1640.77,1295.11,1047.24,1054.06,1419.44,1709.37,522.31,419.36,875.29,1441.78,727.45,1012.38,718.53,1424.64,411.83,1564.61,905.88;
10:46:06.316 -> 8: 1030.75,234.44,1350.80,989.61,450.93,561.80,1490.27,1221.03,771.13,620.52,1427.41,1761.02,1520.32,1680.78,1180.98,867.50,1216.96,1582.10,1195.84,849.30,1075.52,1778.59,1504.16,1640.77,1306.39,984.61,1031.08,1351.40,1741.79,528.39,433.25,796.81,1346.34,704.25,995.02,650.59,1323.29,421.81,1454.68,868.60;
10:46:08.345 -> 9: 986.66,232.94,1274.59,903.08,412.28,559.39,1487.36,1062.67,559.04,445.09,1586.50,1923.95,1325.19,1109.59,950.44,959.82,1191.74,1096.88,891.35,926.67,1147.98,1317.84,1084.75,1639.10,1450.45,792.89,700.11,1167.81,1874.10,563.76,320.40,561.38,1169.36,698.74,1065.36,448.95,933.80,439.81,1134.17,723.26;
10:46:10.351 -> 10: 847.27,223.37,1147.14,828.81,414.32,553.17,1595.24,1234.62,681.70,555.92,1575.83,1989.84,1375.38,1281.33,1081.42,894.01,1241.41,1455.48,1054.81,862.93,1095.98,1725.27,1416.94,1643.73,1322.16,988.10,1070.83,1373.37,1725.43,530.24,460.26,873.73,1431.30,712.95,990.17,751.77,1475.28,419.43,1625.90,951.55;
10:46:12.333 -> 11: 1048.34,237.99,1419.01,1104.71,507.05,569.27,1490.27,1287.50,877.00,749.79,1440.51,1850.20,1679.27,1840.29,1171.30,847.01,1253.51,1812.48,1284.76,831.28,1046.94,1995.00,1646.16,1655.65,1277.42,1103.28,1196.05,1443.60,1709.37,524.42,508.72,957.51,1478.80,714.52,985.36,761.62,1498.42,412.99,1692.06,993.19;
10:46:14.354 -> 12: 1040.52,241.03,1480.23,1177.35,559.38,582.18,1500.26,1307.95,933.48,786.05,1329.80,1667.90,1618.46,1995.00,1218.39,835.94,1284.15,1995.00,1350.05,826.27,1054.33,2158.93,1760.60,1687.89,1258.11,1176.83,1306.93,1529.57,1660.63,514.55,531.37,990.51,1488.11,709.26,987.74,795.98,1559.93,409.72,1750.59,1025.72;
10:46:16.345 -> 13: 1071.60,243.76,1497.40,1206.81,572.36,573.12,1507.53,1292.88,933.48,790.70,1331.37,1658.20,1598.20,2052.43,1251.63,822.05,1256.06,2003.73,1370.05,837.92,1046.94,2158.93,1743.71,1672.42,1264.44,1199.34,1306.93,1514.81,1673.27,529.28,534.17,975.60,1472.37,702.38,985.26,780.68,1549.72,414.08,1750.59,1033.91;
10:46:18.312 -> 14: 1091.32,246.66,1525.52,1227.79,583.54,566.73,1500.26,1313.52,973.84,829.29,1333.20,1678.13,1670.65,2162.60,1296.30,818.64,1289.45,2099.09,1414.10,830.90,1066.33,2291.57,1814.74,1672.42,1253.78,1281.71,1355.01,1502.46,1685.92,533.93,540.57,991.16,1513.33,696.82,987.58,800.71,1629.83,410.91,1827.29,1088.35;
10:46:18.676 -> END!
10:46:20.314 -> 0: 1118.14,246.34,1503.34,1205.35,555.73,564.24,1525.19,1348.67,971.21,816.25,1343.05,1693.61,1701.47,2173.11,1334.39,824.36,1303.49,2111.40,1434.88,825.48,1073.99,2263.09,1814.74,1657.23,1251.54,1290.52,1355.01,1492.38,1652.97,528.06,531.37,991.16,1513.33,695.17,1027.69,712.20,1405.22,424.92,1187.65,724.89;
10:46:22.322 -> 1: 925.87,235.77,1297.03,959.75,468.74,564.19,1497.40,1203.12,745.60,637.03,1449.48,1778.08,1461.83,1565.08,1110.52,873.73,1202.67,1512.02,1188.67,876.75,1014.21,1760.60,1585.23,1672.42,1315.59,1019.57,1147.98,1390.02,1717.30,555.54,499.34,839.84,1344.82,688.17,973.45,718.53,1390.14,426.10,1533.33,902.24;
10:46:24.312 -> 2: 1031.30,241.01,1412.72,1087.34,520.18,577.81,1480.37,1270.74,900.77,772.72,1396.21,1769.70,1700.05,2024.55,1261.75,837.05,1299.45,1944.25,1319.05,821.52,1067.86,2108.83,1710.05,1643.73,1275.25,1178.02,1269.87,1502.46,1752.87,550.50,510.01,956.35,1485.77,696.23,982.75,765.95,1566.71,413.40,1716.69,1008.64;
10:46:26.304 -> 3: 1067.07,243.65,1485.12,1192.59,566.54,576.46,1525.19,1362.81,982.93,775.61,1375.38,1755.99,1780.56,2146.22,1286.24,829.92,1304.13,2015.17,1351.14,832.79,1067.86,2183.46,1760.60,1642.32,1273.02,1212.61,1330.09,1540.10,1733.43,547.17,523.82,979.28,1534.32,684.56,1002.32,755.89,1614.61,414.27,1750.59,1021.12;
10:46:28.314 -> 4: 1106.04,246.29,1503.34,1218.08,575.69,580.18,1525.19,1340.60,991.03,800.17,1364.93,1740.59,1767.77,2194.44,1331.73,818.57,1317.84,2070.36,1383.34,828.55,1081.74,2263.09,1779.19,1643.73,1245.46,1237.11,1268.41,1448.97,1590.82,472.72,529.21,986.58,1553.52,748.29,1007.26,739.40,1607.70,410.05,1788.14,1056.68;
10:46:30.320 -> 5: 1118.59,246.55,1526.11,1232.57,577.50,584.53,1514.81,1334.82,993.71,809.54,1374.00,1623.88,1695.52,2156.95,1315.31,811.90,1319.05,2182.51,1449.16,828.43,1075.52,2318.32,1852.51,1658.68,1245.46,1324.24,1316.28,1447.27,1586.68,471.41,549.97,1003.81,1571.22,722.09,997.23,799.10,1716.69,406.93,1882.85,1124.30;
10:46:32.294 -> 6: 1145.79,243.54,1497.40,1180.78,562.80,583.93,1477.43,1237.34,899.09,772.72,1365.04,1676.48,1588.69,2047.20,1288.44,828.55,1251.54,1927.30,1358.30,836.34,1055.81,2085.61,1710.89,1627.66,1266.62,1164.15,1221.47,1390.79,1588.81,480.17,524.37,928.47,1453.75,729.99,980.42,754.55,1575.24,415.16,1714.55,1009.73;
10:46:34.317 -> 7: 1061.08,241.01,1423.06,1091.53,531.45,584.07,1514.81,1258.47,859.00,765.44,1429.17,1812.30,1605.68,1929.70,1260.68,852.75,1233.22,1752.87,1277.42,835.64,1057.26,1952.21,1632.39,1629.04,1286.21,1059.92,1161.22,1399.69,1635.37,489.35,517.68,903.59,1428.20,733.82,980.42,754.55,1475.28,421.06,1594.68,932.91;
10:46:36.312 -> 8: 1030.75,239.73,1382.54,1050.44,503.56,592.28,1487.36,1207.66,795.41,735.02,1462.45,1598.70,1435.95,1687.89,1134.52,855.93,1242.60,1648.06,1231.21,836.65,1063.28,1814.11,1534.15,1599.13,1294.55,977.56,1065.31,1345.12,1637.30,494.96,469.77,843.53,1371.02,716.12,994.92,732.79,1358.07,428.20,1507.69,875.94;
