acquisizioni phantom 7 06/10
calibrazione 0412 ref_res=500, f=50kHz
ad5933-isr-mux, f_isr=0.5Hz
baseline
11:01:34.174 -> 13: 1105.79,1053.96,1126.51,1437.10,1229.79,831.77,1094.09,1444.62,1317.26,735.17,1083.88,1572.01,1449.24,966.05,1068.33,1064.15,1133.99,780.09,1023.15,803.82,896.49,806.16,1143.39,1100.02,1090.98,825.66,1402.23,1396.41,1668.00,1153.71,1293.41,1378.83,1585.23,1232.14,916.13,756.46,1019.15,809.34,811.51,825.32;
11:01:38.159 -> 14: 1134.36,1089.58,1151.96,1481.44,1266.01,845.59,1126.80,1485.75,1355.90,750.70,1117.90,1641.72,1525.01,998.51,1109.05,1106.80,1175.32,794.71,1069.02,828.39,922.19,831.89,1194.01,1144.17,1157.04,856.67,1504.39,1507.75,1695.20,1158.97,1326.64,1401.95,1610.91,1265.41,930.53,755.48,1024.73,809.34,806.88,829.67;
11:01:38.487 -> END!
11:01:42.191 -> 0: 1133.84,1085.10,1154.21,1503.10,1273.08,845.59,1128.41,1503.39,1356.19,753.45,1115.24,1634.90,1515.89,998.35,1099.87,1101.00,1171.66,788.54,1065.59,823.64,922.19,826.39,1186.82,1132.57,1149.11,856.35,1491.93,1516.27,1674.05,1159.90,1308.77,1375.94,1587.68,1240.61,916.77,748.23,1005.85,796.42,801.02,816.55;
11:01:46.150 -> 1: 1102.78,1063.38,1126.08,1440.96,1224.43,833.44,1100.02,1439.92,1305.08,734.02,1077.26,1556.62,1440.69,967.91,1066.12,1077.10,1151.96,786.92,1046.57,816.03,915.91,817.08,1176.36,1132.57,1132.05,852.29,1497.46,1486.08,1681.36,1164.03,1298.54,1387.51,1579.77,1226.46,919.28,751.58,1008.52,804.24,804.03,817.68;
11:01:50.169 -> 2: 1127.66,1080.20,1152.47,1469.43,1263.48,838.45,1100.81,1461.62,1340.17,743.88,1101.70,1614.83,1488.91,989.18,1097.57,1085.68,1168.99,790.98,1056.93,821.46,921.48,822.56,1179.51,1139.97,1138.06,855.33,1509.66,1492.76,1719.10,1179.51,1320.36,1412.84,1617.37,1221.04,906.35,755.10,1014.07,807.70,807.47,818.90;
11:01:54.164 -> 3: 1132.15,1088.63,1158.73,1469.43,1257.45,845.92,1114.24,1476.78,1356.19,735.56,1101.70,1604.97,1488.50,981.91,1092.99,1076.28,1149.26,788.24,1044.34,818.13,917.38,818.58,1174.34,1128.65,1128.04,830.70,1443.47,1421.53,1595.28,1100.64,1261.46,1328.43,1517.32,1175.86,893.03,743.34,991.40,791.67,792.98,803.58;
11:01:58.148 -> 4: 1087.11,1042.42,1104.90,1383.69,1172.84,810.45,1053.18,1347.08,1214.23,707.03,1030.00,1399.66,1302.56,914.98,991.07,989.03,1026.12,734.60,969.67,791.42,883.98,787.28,1094.63,1091.10,1098.07,816.18,1404.71,1393.65,1590.98,1098.07,1262.59,1341.93,1566.52,1208.28,913.01,742.14,993.47,794.04,793.61,810.01;
11:02:02.132 -> 5: 1098.11,1049.76,1111.77,1417.42,1216.72,818.94,1082.40,1409.32,1279.54,727.63,1081.71,1551.53,1446.61,967.86,1063.80,1061.88,1132.15,774.69,1028.29,805.76,894.56,809.66,1144.63,1103.38,1121.29,847.39,1459.16,1482.23,1653.17,1133.08,1299.81,1364.35,1552.14,1223.17,911.77,737.79,997.58,795.06,790.65,810.01;
11:02:06.151 -> 6: 1092.99,1048.18,1107.62,1413.25,1208.13,816.40,1080.51,1401.49,1276.40,727.81,1081.67,1555.58,1446.61,967.86,1065.90,1068.45,1133.99,772.64,1028.29,808.23,898.89,821.04,1176.39,1125.61,1139.18,856.01,1497.79,1513.09,1694.73,1156.65,1310.77,1393.29,1599.55,1263.04,914.20,750.17,1016.37,805.26,802.82,822.51;
11:02:10.162 -> 7: 1116.53,1064.05,1135.79,1449.19,1237.10,832.59,1100.00,1448.92,1319.99,735.75,1101.70,1607.88,1488.91,985.60,1092.99,1088.23,1160.99,790.60,1042.42,819.56,918.33,818.58,1174.34,1132.53,1132.85,860.78,1528.60,1492.52,1689.24,1167.05,1265.21,1343.55,1532.99,1198.48,898.15,748.59,1007.32,803.21,803.02,815.93;
11:02:14.133 -> 8: 1110.82,1063.65,1129.13,1437.36,1239.66,832.59,1100.00,1445.28,1326.97,735.56,1108.61,1605.67,1497.40,992.77,1095.26,1087.33,1164.07,793.68,1050.11,821.44,921.11,820.57,1180.51,1135.46,1140.92,836.50,1462.53,1449.02,1638.58,1133.63,1313.66,1397.67,1605.65,1245.33,926.60,753.34,1014.07,804.24,806.04,817.31;
11:02:18.151 -> 9: 1115.17,1067.53,1142.95,1457.12,1244.96,833.75,1097.84,1448.92,1316.52,733.70,1101.70,1619.42,1488.50,987.39,1097.56,1086.09,1156.47,787.22,1042.71,814.83,914.70,818.08,1169.20,1129.68,1130.83,862.82,1516.51,1489.09,1695.45,1168.90,1303.40,1383.11,1524.84,1188.84,891.76,745.96,996.38,798.11,798.00,807.95;



11:04:42.001 -> 0: 1133.12,1088.13,1154.21,1468.88,1263.48,845.76,1119.91,1465.10,1350.37,744.87,1126.88,1647.17,1542.81,1011.54,1118.51,1121.55,1186.44,798.67,1074.27,830.28,928.17,832.08,1187.80,1150.09,1154.07,843.84,1489.09,1493.28,1654.14,1156.23,1300.43,1374.61,1581.44,1244.87,907.84,762.54,1031.42,813.68,818.52,834.71;
11:04:45.977 -> 1: 1137.55,1094.09,1161.56,1480.87,1277.78,848.11,1124.31,1477.38,1366.90,746.98,1131.48,1664.10,1547.27,1015.03,1125.46,1126.63,1194.23,805.76,1071.12,833.65,933.76,830.09,1198.13,1154.93,1151.01,846.03,1497.46,1485.06,1686.25,1161.28,1299.78,1379.05,1594.22,1237.39,916.48,765.19,1035.03,820.48,820.56,831.77;
11:04:49.965 -> 2: 1145.87,1094.63,1166.70,1496.52,1272.94,849.29,1127.81,1469.43,1359.36,749.55,1131.96,1669.16,1556.62,1015.25,1127.81,1124.08,1191.25,805.76,1079.51,834.38,934.27,833.66,1199.34,1152.06,1159.07,848.16,1488.43,1489.75,1678.46,1149.90,1305.73,1376.87,1585.70,1246.48,913.60,764.31,1039.49,817.83,821.58,837.60;
11:04:53.970 -> 3: 1141.46,1092.10,1165.52,1489.27,1281.23,849.66,1126.51,1477.38,1362.63,746.98,1136.37,1674.71,1556.62,1017.10,1130.17,1124.08,1199.66,805.41,1079.51,836.66,935.01,833.23,1199.34,1149.08,1162.09,849.23,1493.28,1489.75,1683.10,1159.15,1308.38,1380.92,1599.59,1246.48,914.91,765.61,1037.79,816.79,820.08,838.03;
11:04:58.000 -> 4: 1141.98,1100.06,1166.70,1488.50,1286.77,847.30,1132.66,1481.65,1363.58,749.29,1136.63,1669.60,1556.62,1017.32,1127.67,1130.59,1185.03,804.36,1084.16,831.65,935.01,836.06,1199.55,1156.88,1162.06,846.00,1504.39,1500.35,1673.83,1164.68,1318.67,1388.17,1599.59,1254.86,916.23,766.50,1041.19,819.30,820.08,838.03;
11:05:01.983 -> 5: 1146.95,1102.05,1175.26,1489.27,1286.77,853.20,1128.71,1493.96,1369.72,749.10,1138.70,1685.88,1566.02,1018.96,1130.17,1124.08,1202.11,807.87,1077.50,836.28,938.77,831.08,1202.25,1158.82,1155.99,849.23,1499.38,1492.26,1690.85,1162.56,1308.90,1391.49,1598.49,1248.23,920.95,767.39,1037.36,823.01,821.58,835.11;
11:05:05.967 -> 6: 1150.29,1098.64,1163.84,1501.04,1278.46,849.66,1132.17,1485.74,1364.01,750.22,1141.03,1674.24,1570.77,1020.82,1125.57,1130.59,1204.56,802.15,1084.16,837.41,933.23,836.06,1200.19,1152.06,1164.05,850.30,1495.43,1500.35,1678.46,1160.45,1314.84,1383.14,1599.59,1255.78,922.59,766.50,1036.74,818.42,821.58,834.39;
11:05:09.964 -> 7: 1148.64,1104.65,1166.70,1501.04,1286.02,849.66,1134.86,1485.93,1366.42,751.16,1134.29,1680.29,1566.07,1015.45,1132.68,1128.63,1195.79,806.81,1086.64,833.12,937.52,835.45,1201.67,1158.82,1165.11,843.89,1502.81,1505.29,1678.46,1162.56,1317.52,1387.24,1608.23,1257.36,919.40,766.50,1041.19,819.90,821.58,838.70;
11:05:13.947 -> 8: 1146.95,1102.05,1170.69,1501.87,1286.02,853.20,1128.71,1485.50,1369.72,746.98,1143.36,1685.88,1566.02,1020.82,1132.36,1128.91,1201.52,807.87,1077.10,837.79,937.52,832.66,1205.57,1156.88,1155.04,851.37,1502.81,1491.03,1700.06,1161.70,1313.27,1390.39,1602.77,1253.26,923.57,766.07,1036.74,822.54,822.60,838.87;
11:05:17.970 -> 9: 1150.29,1106.66,1166.70,1500.55,1288.78,848.48,1137.06,1493.67,1371.12,751.16,1145.70,1679.84,1575.48,1020.82,1132.81,1137.77,1207.01,804.29,1084.16,836.66,932.51,837.05,1206.37,1155.06,1166.05,852.43,1498.93,1516.00,1711.02,1159.15,1320.19,1393.48,1600.64,1259.86,921.69,765.14,1038.81,826.12,821.51,841.35;
11:05:21.946 -> 10: 1154.72,1100.64,1175.26,1504.58,1287.48,854.39,1139.26,1490.06,1376.34,752.09,1141.57,1697.14,1570.74,1021.27,1137.44,1140.40,1198.26,808.57,1088.63,835.42,938.77,838.05,1200.52,1160.76,1161.08,847.61,1502.81,1506.66,1706.36,1168.90,1312.17,1398.83,1611.34,1258.30,924.89,766.92,1037.79,824.05,820.02,839.14;
11:05:25.940 -> 11: 1148.64,1102.65,1178.20,1497.40,1288.78,854.39,1130.92,1489.58,1370.23,749.80,1138.41,1686.23,1575.42,1022.69,1137.44,1136.37,1207.01,808.93,1081.52,838.93,934.49,838.66,1204.71,1157.96,1166.05,846.03,1511.31,1501.72,1692.40,1166.79,1312.17,1401.97,1609.35,1259.86,924.89,766.03,1043.57,824.05,819.45,840.24;
11:05:29.924 -> 12: 1153.10,1098.64,1175.26,1505.57,1286.02,854.39,1135.33,1485.50,1376.34,752.09,1143.93,1691.50,1580.23,1017.52,1137.44,1140.40,1203.22,807.87,1088.63,833.94,938.77,838.05,1200.52,1161.88,1162.09,851.37,1504.39,1499.45,1704.66,1173.13,1315.97,1405.12,1619.92,1258.30,926.90,768.27,1039.08,822.54,823.62,838.15;
11:05:33.954 -> 13: 1150.29,1108.67,1171.88,1504.58,1290.27,854.39,1139.76,1494.20,1376.34,753.30,1141.57,1685.88,1580.23,1019.39,1137.27,1140.06,1200.21,806.81,1091.13,835.42,938.77,838.05,1207.08,1158.82,1169.13,849.78,1518.23,1514.49,1692.40,1170.08,1324.29,1400.83,1625.57,1282.42,949.98,767.39,1045.28,819.90,821.09,844.09;
11:05:37.928 -> 14: 1148.64,1108.67,1175.26,1516.07,1288.10,854.39,1135.79,1507.48,1375.13,749.80,1146.00,1713.59,1566.07,1018.72,1139.83,1139.83,1200.54,808.57,1081.52,837.79,941.30,833.66,1200.19,1163.84,1160.06,877.60,1588.18,1577.07,1824.54,1221.12,1350.89,1444.00,1662.56,1280.96,946.66,769.60,1036.74,823.58,823.62,840.23;
11:05:38.256 -> END!

acquisizione 1, 0 fuori-5 dentro-10 fuori-14 dentro
11:15:41.346 -> 0: 1211.79,1142.54,1192.84,1505.99,1299.28,856.57,1129.53,1469.43,1323.76,743.23,1175.74,1704.14,1603.79,1046.58,1191.91,1160.69,1227.90,821.91,1123.29,844.43,942.43,836.71,1225.94,1157.56,1187.70,846.97,1520.77,1507.37,1742.20,1152.96,1331.37,1377.72,1633.05,1276.33,937.28,774.49,1098.84,861.28,844.41,856.48;
11:15:45.329 -> 1: 1201.16,1367.76,1579.77,1844.39,1435.81,870.74,1421.78,1948.45,1747.82,807.77,1252.09,2135.99,2093.53,1323.48,1189.50,1207.80,1472.86,1099.81,1316.52,847.49,931.99,997.24,1597.23,1443.65,1256.45,838.93,1845.67,1964.26,2139.22,1224.07,1452.29,1815.08,2156.79,1549.99,918.24,848.11,1395.50,1153.31,1010.79,842.34;
11:15:49.347 -> 2: 1223.87,1460.93,1703.33,1931.19,1437.10,872.94,1520.63,2065.41,1862.78,834.96,1257.69,2214.47,2228.49,1427.99,1205.35,1224.71,1516.71,1183.92,1388.56,846.97,923.74,1027.05,1658.12,1517.32,1269.57,824.67,1900.66,2071.71,2205.02,1231.58,1472.95,1872.94,2254.59,1627.30,915.71,866.16,1488.29,1217.86,1037.13,835.81;
11:15:53.331 -> 3: 1227.18,1502.96,1753.45,1957.68,1465.10,869.57,1560.73,2138.90,1906.17,844.77,1276.03,2265.03,2294.25,1488.13,1202.03,1238.45,1576.12,1223.87,1428.64,848.18,920.49,1038.48,1735.35,1551.20,1282.86,816.37,1935.81,2128.18,2270.67,1247.99,1482.51,1963.82,2312.59,1680.67,914.54,872.64,1548.46,1297.87,1054.48,826.91;
11:15:57.314 -> 4: 1225.13,1543.02,1801.08,1982.80,1486.17,870.61,1582.92,2185.38,1961.48,848.18,1272.43,2303.66,2308.47,1507.23,1207.56,1239.66,1598.12,1259.39,1441.36,848.29,914.54,1045.92,1760.37,1579.77,1277.42,805.19,1935.29,2155.52,2256.51,1254.20,1476.86,1952.17,2318.59,1660.11,900.79,875.25,1544.05,1299.87,1049.04,810.29;
11:16:01.298 -> 5: 1181.57,1460.93,1708.35,1906.22,1417.61,853.94,1506.67,2041.75,1780.08,799.45,1231.58,2137.09,2071.22,1393.57,1142.35,1193.07,1509.25,1195.29,1351.94,822.28,892.59,1016.63,1664.50,1481.65,1208.83,804.94,1869.85,2005.27,2153.27,1220.07,1425.62,1808.60,2167.63,1577.92,890.41,824.75,1436.45,1261.52,1051.52,803.85;
11:16:05.328 -> 6: 1165.68,1423.54,1629.21,1822.16,1378.32,839.80,1455.49,1946.98,1727.71,812.13,1187.46,2013.40,1951.28,1389.90,1127.33,1158.50,1442.04,1160.40,1308.38,813.39,885.51,1000.89,1637.93,1456.23,1203.30,782.64,1780.63,1951.82,2035.68,1178.81,1391.49,1744.88,2044.26,1493.49,862.88,839.66,1433.35,1219.76,993.33,760.35;
11:16:09.311 -> 7: 913.09,1202.12,1357.78,1522.06,1179.94,765.53,1246.41,1705.80,1521.50,773.68,1125.21,1806.00,1775.95,1274.86,1064.08,1112.69,1344.09,1071.37,1241.25,789.83,864.21,958.12,1494.19,1368.13,1163.14,773.53,1663.30,1777.85,1849.68,1132.53,1331.14,1621.21,1921.63,1437.65,859.28,818.82,1373.32,1160.15,986.49,787.98;
11:16:13.295 -> 8: 1108.28,1267.99,1415.56,1637.05,1269.57,809.49,1293.79,1708.64,1507.42,781.83,1167.30,1893.30,1853.55,1285.25,1110.94,1142.95,1375.44,1065.80,1268.22,818.42,886.87,965.80,1525.11,1373.38,1189.28,807.06,1716.79,1844.19,1969.04,1155.58,1383.88,1684.42,1977.19,1461.24,885.24,825.11,1362.63,1138.02,990.11,821.31;
11:16:17.278 -> 9: 1140.47,1258.12,1408.28,1679.81,1314.55,830.16,1293.98,1731.54,1520.73,771.05,1169.10,1839.31,1766.93,1195.79,1102.91,1136.64,1326.04,988.87,1207.23,810.80,885.24,934.02,1429.40,1298.54,1183.77,815.68,1652.63,1716.06,1874.81,1142.93,1365.58,1579.20,1845.44,1387.91,883.89,796.77,1265.77,1048.73,945.19,827.90;
11:16:21.308 -> 10: 1142.54,1086.63,1127.67,1405.68,1211.37,826.72,1064.00,1363.58,1236.68,714.40,1099.17,1555.90,1442.16,991.54,1110.82,1094.42,1150.42,788.86,1052.27,802.10,898.68,802.15,1145.02,1068.94,1112.55,812.65,1395.29,1366.22,1550.45,1090.04,1244.62,1270.28,1477.14,1172.84,883.77,742.23,1041.37,823.22,812.10,819.67;
11:16:25.292 -> 11: 1142.87,1313.69,1478.05,1687.56,1306.86,831.82,1332.75,1766.59,1569.27,791.24,1178.56,1923.16,1850.41,1295.09,1131.76,1141.46,1371.46,1064.61,1266.01,826.03,900.45,967.41,1547.27,1409.81,1211.24,812.10,1759.89,1877.69,2026.70,1188.97,1397.92,1759.10,2076.38,1507.58,899.42,842.23,1398.28,1162.65,993.50,825.45;
11:16:29.275 -> 12: 1195.05,1429.10,1657.56,1865.80,1384.03,857.83,1484.08,2005.24,1795.31,830.79,1223.53,2128.74,2112.11,1416.96,1168.45,1204.70,1488.29,1182.09,1376.24,831.35,908.02,1009.87,1644.56,1485.93,1239.28,803.85,1852.44,2031.80,2146.84,1224.93,1443.70,1862.78,2234.42,1619.13,904.53,866.95,1513.78,1262.83,1041.43,822.17;
11:16:33.306 -> 13: 1216.99,1511.87,1767.55,1958.20,1445.01,864.10,1578.40,2140.04,1929.60,848.29,1268.97,2286.48,2296.28,1505.24,1204.38,1241.89,1586.68,1267.60,1448.41,848.29,913.16,1044.58,1765.97,1589.69,1277.77,810.61,1956.73,2186.71,2317.46,1260.22,1504.01,2015.69,2359.88,1719.67,913.16,884.24,1609.35,1355.69,1067.85,824.60;
11:16:37.289 -> 14: 1236.86,1561.39,1806.99,1966.36,1465.38,869.57,1592.52,2185.38,1923.39,846.35,1275.64,2325.69,2345.69,1522.59,1209.29,1263.93,1625.82,1278.58,1453.69,848.39,915.33,1053.39,1772.06,1575.48,1275.13,803.22,1927.51,2165.30,2292.55,1269.86,1488.05,1961.84,2344.70,1725.74,913.55,875.99,1602.55,1358.89,1067.23,817.40;
11:16:37.617 -> END!
11:16:41.272 -> 0: 1183.60,1127.30,1167.71,1461.38,1264.35,848.34,1109.57,1445.23,1301.51,733.89,1147.93,1656.45,1526.70,1032.75,1157.51,1135.57,1194.92,809.90,1101.94,824.80,922.28,817.22,1179.15,1106.04,1142.48,830.58,1469.89,1424.46,1684.98,1129.99,1291.69,1341.93,1581.83,1235.67,918.33,757.83,1069.77,842.82,816.02,826.09;
11:16:45.256 -> 1: 1191.57,1376.20,1570.74,1830.77,1402.27,863.08,1437.36,1942.04,1734.78,816.63,1245.89,2139.93,2117.37,1359.83,1202.84,1224.45,1488.50,1121.01,1339.47,845.20,926.97,994.51,1595.24,1441.30,1252.31,832.53,1833.68,1987.04,2166.07,1234.27,1453.69,1808.71,2182.28,1604.22,924.66,856.32,1443.31,1178.01,1018.66,853.92;
11:16:49.286 -> 2: 1261.11,1541.75,1720.11,1906.75,1442.87,878.15,1570.77,2155.52,1912.24,860.43,1295.40,2350.72,2377.85,1517.88,1236.86,1281.87,1642.82,1239.69,1451.28,861.38,944.44,1039.14,1715.25,1554.32,1294.03,818.18,1893.00,2140.93,2337.57,1289.15,1465.38,1964.81,2347.33,1727.33,942.52,885.20,1588.08,1317.06,1053.83,829.06;
11:16:53.270 -> 3: 1247.10,1570.07,1820.56,2003.63,1498.35,874.53,1603.79,2215.97,1985.87,861.21,1288.72,2382.26,2392.79,1541.17,1219.02,1271.58,1634.11,1261.90,1464.75,853.57,924.12,1049.57,1770.97,1589.34,1289.57,814.60,1950.20,2181.15,2342.27,1271.89,1507.37,2017.30,2401.80,1729.89,923.27,890.35,1622.45,1365.87,1071.25,831.03;
11:16:57.253 -> 4: 1247.72,1608.83,1852.91,2023.23,1515.89,880.37,1627.77,2269.73,2033.26,863.33,1295.08,2408.62,2405.23,1562.70,1236.68,1282.86,1665.96,1297.02,1487.32,854.90,922.82,1055.26,1808.02,1618.48,1293.66,813.18,1987.26,2233.90,2404.22,1302.35,1526.13,2073.26,2510.72,1765.65,922.82,903.74,1645.01,1403.07,1086.18,825.02;
11:17:01.284 -> 5: 1247.72,1570.74,1839.92,1996.62,1481.81,873.94,1623.88,2264.69,2052.84,868.23,1291.65,2395.38,2396.83,1506.77,1204.08,1282.86,1537.88,1296.69,1411.33,847.07,927.36,1067.82,1783.45,1529.55,1316.40,781.81,1987.26,2147.67,2239.46,1266.87,1499.42,1816.04,2266.43,1654.01,894.81,874.48,1584.90,1380.92,1093.65,836.50;
11:17:05.267 -> 6: 1235.98,1452.84,1706.30,1851.06,1406.49,865.40,1504.01,2023.53,1893.71,832.25,1196.26,1804.12,2231.99,1491.10,1218.77,1265.45,1583.28,1247.43,1423.07,836.56,918.89,1039.99,1681.50,1579.20,1228.39,798.72,1812.22,1944.30,2357.12,1307.92,1435.81,1842.75,2032.78,1686.72,922.30,845.40,1421.65,1084.75,983.38,777.82;
